order_id,line_number,product_id,quantity,promised_delivery_date,pricing_date
ORD-000889,1,FIT-GR3,5,2025-10-01 15:39:25,2025-09-24
ORD-000890,1,FRD-GB5,2,2025-10-04 15:01:37,2025-09-25
ORD-000891,1,FRD-GB5,2,2025-10-12 10:08:11,2025-09-28
ORD-000891,2,VZL-RV3,5,2025-10-12 10:08:11,2025-09-28
ORD-000892,1,FRD-GB5,4,2025-10-15 17:27:26,2025-09-28
ORD-000893,1,CRV-RT5,5,2025-10-08 10:01:16,2025-10-01
ORD-000893,2,ODY-RC1,15,2025-10-08 10:01:16,2025-10-01
ORD-000894,1,ACD-CV1,15,2025-10-12 17:33:25,2025-10-01
ORD-000894,2,RDG-YF6,5,2025-10-12 17:33:25,2025-10-01
ORD-000894,3,PLT-YF3,5,2025-10-12 17:33:25,2025-10-01
ORD-000895,1,SWN-RP6,3,2025-10-14 09:39:40,2025-10-02
ORD-000895,2,HDE-ZC1,2,2025-10-14 09:39:40,2025-10-02
ORD-000896,1,ZRV-RZ3,1,2025-10-13 11:35:23,2025-10-05
ORD-000896,2,FIT-GR3,2,2025-10-13 11:35:23,2025-10-05
ORD-000897,1,ZRV-RZ3,7,2025-10-17 15:34:34,2025-10-06
ORD-000897,2,HDE-ZC1,2,2025-10-17 15:34:34,2025-10-06
ORD-000898,1,VZL-RV3,1,2025-10-26 16:59:07,2025-10-06
ORD-000898,2,NOE-JG4,2,2025-10-26 16:59:07,2025-10-06
ORD-000899,1,FIT-GR3,1,2025-10-18 12:37:51,2025-10-07
ORD-000899,2,ZRV-RZ3,1,2025-10-18 12:37:51,2025-10-07
ORD-000900,1,SWN-RP6,6,2025-10-18 12:22:57,2025-10-08
ORD-000900,2,FRD-GB5,1,2025-10-18 12:22:57,2025-10-08
ORD-000901,1,HDE-ZC1,8,2025-10-30 15:01:01,2025-10-12
ORD-000902,1,HDE-ZC1,5,2025-10-23 16:06:25,2025-10-14
ORD-000902,2,SWN-RP6,3,2025-10-23 16:06:25,2025-10-14
ORD-000903,1,PRO-ZC5,24,2025-10-26 12:46:47,2025-10-14
ORD-000903,2,PSP-YF7,5,2025-10-26 12:46:47,2025-10-14
ORD-000903,3,ODY-RC1,5,2025-10-26 12:46:47,2025-10-14
ORD-000903,4,ENP-ENP1,5,2025-10-26 12:46:47,2025-10-14
ORD-000904,1,SWN-RP6,4,2025-10-24 13:01:17,2025-10-15
ORD-000905,1,ZRV-RZ3,2,2025-11-03 12:57:50,2025-10-15
ORD-000906,1,FRD-GB5,7,2025-10-27 12:59:45,2025-10-16
ORD-000907,1,ZRV-RZ3,2,2025-11-08 12:35:03,2025-10-23
ORD-000907,2,HDE-ZC1,1,2025-11-08 12:35:03,2025-10-23
ORD-000907,3,FRD-GB5,1,2025-11-08 12:35:03,2025-10-23
ORD-000908,1,VZL-RV3,10,2025-11-06 13:50:59,2025-10-25
ORD-000909,1,FIT-GR3,1,2025-11-08 16:38:42,2025-10-26
ORD-000909,2,NOE-JG4,8,2025-11-08 16:38:42,2025-10-26
ORD-000909,3,FRD-GB5,1,2025-11-08 16:38:42,2025-10-26
ORD-000910,1,HDE-ZC1,3,2025-11-11 15:01:19,2025-10-27
ORD-000910,2,FIT-GR3,1,2025-11-11 15:01:19,2025-10-27
ORD-000911,1,FRD-GB5,7,2025-11-06 10:02:22,2025-10-28
ORD-000912,1,ZRV-RZ3,1,2025-11-08 16:56:35,2025-10-31
ORD-000912,2,FIT-GR3,1,2025-11-08 16:56:35,2025-10-31
ORD-000912,3,VZL-RV3,2,2025-11-08 16:56:35,2025-10-31
ORD-000913,1,FRD-GB5,2,2025-11-22 12:15:05,2025-11-02
ORD-000913,2,VZL-RV3,2,2025-11-22 12:15:05,2025-11-02
ORD-000913,3,ZRV-RZ3,1,2025-11-22 12:15:05,2025-11-02
ORD-000914,1,VZL-RV3,3,2025-11-13 12:29:01,2025-11-04
ORD-000914,2,SWN-RP6,5,2025-11-13 12:29:01,2025-11-04
ORD-000914,3,FRD-GB5,1,2025-11-13 12:29:01,2025-11-04
ORD-000915,1,NOE-JG4,10,2025-11-18 13:25:45,2025-11-04
ORD-000916,1,SWN-RP6,8,2025-11-20 11:18:30,2025-11-07
ORD-000916,2,FIT-GR3,2,2025-11-20 11:18:30,2025-11-07
ORD-000917,1,FIT-GR3,5,2025-11-18 15:48:31,2025-11-08
ORD-000917,2,FRD-GB5,1,2025-11-18 15:48:31,2025-11-08
ORD-000918,1,SWN-RP6,1,2025-11-27 17:05:11,2025-11-12
ORD-000918,2,NOE-JG4,1,2025-11-27 17:05:11,2025-11-12
ORD-000919,1,NOE-JG4,8,2025-11-20 10:34:41,2025-11-13
ORD-000920,1,HDE-ZC1,4,2025-11-24 15:36:08,2025-11-14
ORD-000920,2,FRD-GB5,4,2025-11-24 15:36:08,2025-11-14
ORD-000920,3,SWN-RP6,1,2025-11-24 15:36:08,2025-11-14
ORD-000921,1,ZRV-RZ3,8,2025-11-26 09:13:26,2025-11-14
ORD-000921,2,FRD-GB5,1,2025-11-26 09:13:26,2025-11-14
ORD-000921,3,NOE-JG4,1,2025-11-26 09:13:26,2025-11-14
ORD-000922,1,ENP-ENP1,8,2025-11-23 17:30:35,2025-11-14
ORD-000922,2,PSP-YF7,24,2025-11-23 17:30:35,2025-11-14
ORD-000922,3,ACD-CV1,9,2025-11-23 17:30:35,2025-11-14
ORD-000923,1,ENP-ENP1,11,2025-11-21 16:20:04,2025-11-14
ORD-000923,2,ACD-CV1,5,2025-11-21 16:20:04,2025-11-14
ORD-000923,3,PLT-YF3,5,2025-11-21 16:20:04,2025-11-14
ORD-000923,4,PSP-YF7,5,2025-11-21 16:20:04,2025-11-14
ORD-000924,1,ODY-RC1,12,2025-12-04 14:59:31,2025-11-15
ORD-000924,2,ENP-ENP1,5,2025-12-04 14:59:31,2025-11-15
ORD-000924,3,RDG-YF6,6,2025-12-04 14:59:31,2025-11-15
ORD-000925,1,FRD-GB5,6,2025-12-02 14:37:09,2025-11-17
ORD-000926,1,VZL-RV3,4,2025-12-03 12:54:51,2025-11-18
ORD-000927,1,FIT-GR3,1,2025-12-03 13:06:30,2025-11-23
ORD-000927,2,VZL-RV3,2,2025-12-03 13:06:30,2025-11-23
ORD-000927,3,SWN-RP6,1,2025-12-03 13:06:30,2025-11-23
ORD-000928,1,SWN-RP6,2,2025-12-05 08:16:21,2025-11-23
ORD-000928,2,ZRV-RZ3,1,2025-12-05 08:16:21,2025-11-23
ORD-000929,1,ZRV-RZ3,2,2025-11-30 10:06:49,2025-11-23
ORD-000929,2,FRD-GB5,8,2025-11-30 10:06:49,2025-11-23
ORD-000930,1,SWN-RP6,4,2025-12-13 17:35:18,2025-11-24
ORD-000930,2,VZL-RV3,4,2025-12-13 17:35:18,2025-11-24
ORD-000931,1,VZL-RV3,1,2025-12-19 13:24:36,2025-11-28
ORD-000931,2,ZRV-RZ3,1,2025-12-19 13:24:36,2025-11-28
ORD-000931,3,FIT-GR3,1,2025-12-19 13:24:36,2025-11-28
ORD-000932,1,NOE-JG4,5,2025-12-11 14:36:10,2025-11-29
ORD-000933,1,HDE-ZC1,1,2025-12-15 09:49:34,2025-12-01
ORD-000933,2,NOE-JG4,1,2025-12-15 09:49:34,2025-12-01
ORD-000933,3,FRD-GB5,1,2025-12-15 09:49:34,2025-12-01
ORD-000934,1,FRD-GB5,6,2025-12-16 15:25:01,2025-12-01
ORD-000935,1,FIT-GR3,2,2025-12-16 10:33:23,2025-12-02
