order_id,line_number,product_id,quantity,promised_delivery_date,pricing_date
ORD-000171,2,VZL-RV3,5,2022-09-27 15:54:43,2022-09-20
ORD-000172,1,ZRV-RZ3,8,2022-10-12 10:05:35,2022-09-22
ORD-000173,1,SWN-RP6,4,2022-10-05 14:38:10,2022-09-23
ORD-000174,1,HDE-ZC1,4,2022-10-06 17:55:31,2022-09-26
ORD-000174,2,SWN-RP6,5,2022-10-06 17:55:31,2022-09-26
ORD-000175,1,FIT-GR3,3,2022-10-10 12:26:37,2022-09-26
ORD-000175,2,SWN-RP6,2,2022-10-10 12:26:37,2022-09-26
ORD-000176,1,NOE-JG4,2,2022-10-14 13:48:03,2022-09-29
ORD-000176,2,VZL-RV3,1,2022-10-14 13:48:03,2022-09-29
ORD-000177,1,SWN-RP6,8,2022-10-07 13:59:28,2022-09-30
ORD-000178,1,CRV-RT5,8,2022-10-16 15:28:07,2022-10-01
ORD-000178,2,ENP-ENP1,26,2022-10-16 15:28:07,2022-10-01
ORD-000178,3,RDG-YF6,5,2022-10-16 15:28:07,2022-10-01
ORD-000178,4,PRO-ZC5,5,2022-10-16 15:28:07,2022-10-01
ORD-000179,1,NOE-JG4,3,2022-10-11 11:50:55,2022-10-02
ORD-000179,2,ZRV-RZ3,2,2022-10-11 11:50:55,2022-10-02
ORD-000180,1,NOE-JG4,2,2022-10-24 09:38:17,2022-10-04
ORD-000180,2,SWN-RP6,1,2022-10-24 09:38:17,2022-10-04
ORD-000180,3,FRD-GB5,1,2022-10-24 09:38:17,2022-10-04
ORD-000181,1,HDE-ZC1,10,2022-10-15 15:00:43,2022-10-07
ORD-000182,1,HDE-ZC1,5,2022-10-16 13:38:56,2022-10-07
ORD-000182,2,FRD-GB5,2,2022-10-16 13:38:56,2022-10-07
ORD-000182,3,ZRV-RZ3,1,2022-10-16 13:38:56,2022-10-07
ORD-000183,1,FRD-GB5,7,2022-10-23 17:42:44,2022-10-09
ORD-000183,2,ZRV-RZ3,1,2022-10-23 17:42:44,2022-10-09
ORD-000184,1,SWN-RP6,1,2022-10-21 17:25:02,2022-10-10
ORD-000184,2,ZRV-RZ3,1,2022-10-21 17:25:02,2022-10-10
ORD-000185,1,FIT-GR3,8,2022-10-27 17:53:53,2022-10-10
ORD-000185,2,FRD-GB5,2,2022-10-27 17:53:53,2022-10-10
ORD-000186,1,HDE-ZC1,1,2022-10-27 12:52:25,2022-10-13
ORD-000186,2,FRD-GB5,3,2022-10-27 12:52:25,2022-10-13
ORD-000187,1,SWN-RP6,1,2022-11-01 10:43:59,2022-10-15
ORD-000187,2,ZRV-RZ3,1,2022-11-01 10:43:59,2022-10-15
ORD-000188,1,HDE-ZC1,4,2022-10-27 14:53:10,2022-10-15
ORD-000188,2,VZL-RV3,2,2022-10-27 14:53:10,2022-10-15
ORD-000188,3,FRD-GB5,3,2022-10-27 14:53:10,2022-10-15
ORD-000189,1,ACD-CV1,8,2022-10-28 09:24:42,2022-10-15
ORD-000189,2,CRV-RT5,42,2022-10-28 09:24:42,2022-10-15
ORD-000190,1,NOE-JG4,1,2022-10-31 15:57:18,2022-10-16
ORD-000190,2,VZL-RV3,1,2022-10-31 15:57:18,2022-10-16
ORD-000190,3,ZRV-RZ3,1,2022-10-31 15:57:18,2022-10-16
ORD-000191,1,FRD-GB5,1,2022-10-25 12:58:16,2022-10-17
ORD-000191,2,VZL-RV3,1,2022-10-25 12:58:16,2022-10-17
ORD-000191,3,NOE-JG4,1,2022-10-25 12:58:16,2022-10-17
ORD-000192,1,ZRV-RZ3,3,2022-10-29 12:00:19,2022-10-22
ORD-000193,1,FIT-GR3,7,2022-11-04 09:49:53,2022-10-23
ORD-000194,1,VZL-RV3,7,2022-11-09 16:02:46,2022-10-23
ORD-000195,1,NOE-JG4,6,2022-11-08 15:11:44,2022-10-24
ORD-000196,1,SWN-RP6,9,2022-11-02 10:04:03,2022-10-26
ORD-000197,1,NOE-JG4,6,2022-11-09 12:20:29,2022-10-28
ORD-000198,1,HDE-ZC1,1,2022-11-17 16:45:06,2022-10-30
ORD-000198,2,SWN-RP6,1,2022-11-17 16:45:06,2022-10-30
ORD-000198,3,ZRV-RZ3,1,2022-11-17 16:45:06,2022-10-30
ORD-000199,1,SWN-RP6,3,2022-11-10 16:56:12,2022-10-30
ORD-000199,2,FRD-GB5,2,2022-11-10 16:56:12,2022-10-30
ORD-000199,3,HDE-ZC1,2,2022-11-10 16:56:12,2022-10-30
ORD-000200,1,CRV-RT5,41,2022-11-10 17:46:54,2022-11-01
ORD-000201,1,VZL-RV3,5,2022-11-20 08:29:41,2022-11-04
ORD-000201,2,FRD-GB5,1,2022-11-20 08:29:41,2022-11-04
ORD-000202,1,NOE-JG4,5,2022-11-16 13:48:36,2022-11-05
ORD-000203,1,SWN-RP6,7,2022-11-19 12:17:12,2022-11-07
ORD-000204,1,HDE-ZC1,1,2022-12-02 13:32:35,2022-11-11
ORD-000204,2,FIT-GR3,5,2022-12-02 13:32:35,2022-11-11
ORD-000204,3,FRD-GB5,4,2022-12-02 13:32:35,2022-11-11
ORD-000205,1,FRD-GB5,1,2022-11-24 08:02:40,2022-11-11
ORD-000205,2,ZRV-RZ3,1,2022-11-24 08:02:40,2022-11-11
ORD-000205,3,FIT-GR3,1,2022-11-24 08:02:40,2022-11-11
ORD-000206,1,HDE-ZC1,1,2022-12-03 16:35:14,2022-11-12
ORD-000206,2,SWN-RP6,1,2022-12-03 16:35:14,2022-11-12
ORD-000206,3,ZRV-RZ3,1,2022-12-03 16:35:14,2022-11-12
ORD-000207,1,NOE-JG4,4,2022-11-28 08:45:39,2022-11-14
ORD-000207,2,FRD-GB5,2,2022-11-28 08:45:39,2022-11-14
ORD-000208,1,VZL-RV3,7,2022-11-26 09:42:22,2022-11-15
ORD-000209,1,ENP-ENP1,23,2022-11-23 11:09:54,2022-11-15
ORD-000209,2,ODY-RC1,5,2022-11-23 11:09:54,2022-11-15
ORD-000209,3,CRV-RT5,5,2022-11-23 11:09:54,2022-11-15
ORD-000209,4,ACD-CV1,5,2022-11-23 11:09:54,2022-11-15
ORD-000210,1,ODY-RC1,15,2022-11-28 15:42:32,2022-11-15
ORD-000211,1,SWN-RP6,4,2022-12-02 11:06:15,2022-11-20
ORD-000211,2,FRD-GB5,1,2022-12-02 11:06:15,2022-11-20
ORD-000212,1,SWN-RP6,6,2022-12-05 09:31:51,2022-11-21
ORD-000213,1,ZRV-RZ3,5,2022-12-11 11:39:48,2022-11-21
ORD-000213,2,HDE-ZC1,1,2022-12-11 11:39:48,2022-11-21
ORD-000214,1,SWN-RP6,2,2022-12-08 17:00:56,2022-11-23
ORD-000214,2,NOE-JG4,2,2022-12-08 17:00:56,2022-11-23
ORD-000214,3,FRD-GB5,3,2022-12-08 17:00:56,2022-11-23
ORD-000215,1,FIT-GR3,1,2022-12-04 10:40:22,2022-11-24
ORD-000215,2,HDE-ZC1,1,2022-12-04 10:40:22,2022-11-24
ORD-000216,1,ZRV-RZ3,1,2022-12-17 10:08:11,2022-11-27
ORD-000217,1,HDE-ZC1,8,2022-12-11 13:44:28,2022-11-30
ORD-000218,1,VZL-RV3,1,2022-12-11 15:17:22,2022-11-30
ORD-000218,2,ZRV-RZ3,1,2022-12-11 15:17:22,2022-11-30
ORD-000219,1,SWN-RP6,1,2022-12-17 16:40:53,2022-12-04
ORD-000219,2,VZL-RV3,1,2022-12-17 16:40:53,2022-12-04
ORD-000219,3,HDE-ZC1,1,2022-12-17 16:40:53,2022-12-04
ORD-000220,1,ZRV-RZ3,3,2022-12-22 11:57:04,2022-12-04
ORD-000220,2,VZL-RV3,3,2022-12-22 11:57:04,2022-12-04
ORD-000220,3,SWN-RP6,2,2022-12-22 11:57:04,2022-12-04
ORD-000221,1,VZL-RV3,6,2022-12-25 13:19:44,2022-12-05
ORD-000222,1,HDE-ZC1,9,2022-12-19 14:04:29,2022-12-05
ORD-000223,1,FIT-GR3,1,2022-12-19 15:01:54,2022-12-10
ORD-000223,2,ZRV-RZ3,1,2022-12-19 15:01:54,2022-12-10
ORD-000223,3,SWN-RP6,1,2022-12-19 15:01:54,2022-12-10
ORD-000224,1,HDE-ZC1,3,2022-12-28 08:33:10,2022-12-11
ORD-000224,2,FRD-GB5,1,2022-12-28 08:33:10,2022-12-11
ORD-000225,1,HDE-ZC1,8,2022-12-22 16:18:48,2022-12-12
ORD-000226,1,VZL-RV3,2,2022-12-27 15:46:44,2022-12-14
ORD-000226,2,SWN-RP6,1,2022-12-27 15:46:44,2022-12-14
ORD-000226,3,ZRV-RZ3,1,2022-12-27 15:46:44,2022-12-14
ORD-000227,1,PRO-ZC5,5,2022-12-23 11:08:55,2022-12-15
ORD-000227,2,RDG-YF6,6,2022-12-23 11:08:55,2022-12-15
ORD-000227,3,ACD-CV1,11,2022-12-23 11:08:55,2022-12-15
ORD-000227,4,ODY-RC1,5,2022-12-23 11:08:55,2022-12-15
ORD-000228,1,SWN-RP6,1,2022-12-30 14:38:39,2022-12-16
ORD-000228,2,VZL-RV3,6,2022-12-30 14:38:39,2022-12-16
ORD-000229,1,ZRV-RZ3,1,2022-12-31 15:34:34,2022-12-17
ORD-000230,1,HDE-ZC1,8,2022-12-25 12:04:02,2022-12-18
ORD-000231,1,NOE-JG4,8,2022-12-26 12:08:08,2022-12-19
ORD-000232,1,VZL-RV3,1,2022-12-29 16:52:17,2022-12-21
ORD-000232,2,FIT-GR3,1,2022-12-29 16:52:17,2022-12-21
ORD-000232,3,HDE-ZC1,1,2022-12-29 16:52:17,2022-12-21
ORD-000233,1,SWN-RP6,2,2023-01-09 17:14:54,2022-12-21
ORD-000233,2,NOE-JG4,7,2023-01-09 17:14:54,2022-12-21
ORD-000234,1,HDE-ZC1,1,2023-01-03 13:23:27,2022-12-24
ORD-000234,2,VZL-RV3,2,2023-01-03 13:23:27,2022-12-24
ORD-000235,1,FRD-GB5,4,2023-01-12 09:44:49,2022-12-24
ORD-000235,2,VZL-RV3,1,2023-01-12 09:44:49,2022-12-24
ORD-000236,1,FRD-GB5,1,2023-01-12 17:06:29,2022-12-29
ORD-000236,2,VZL-RV3,1,2023-01-12 17:06:29,2022-12-29
ORD-000236,3,FIT-GR3,1,2023-01-12 17:06:29,2022-12-29
ORD-000237,1,SWN-RP6,4,2023-01-10 15:22:59,2022-12-31
ORD-000237,2,NOE-JG4,1,2023-01-10 15:22:59,2022-12-31
ORD-000237,3,VZL-RV3,3,2023-01-10 15:22:59,2022-12-31
ORD-000238,1,SWN-RP6,1,2023-01-11 13:48:08,2022-12-31
ORD-000238,2,HDE-ZC1,1,2023-01-11 13:48:08,2022-12-31
ORD-000238,3,VZL-RV3,1,2023-01-11 13:48:08,2022-12-31
ORD-000239,1,HDE-ZC1,4,2023-01-20 17:57:52,2023-01-01
ORD-000240,1,SWN-RP6,3,2023-01-20 09:01:12,2023-01-01
ORD-000241,1,RDG-YF6,43,2023-01-11 14:23:24,2023-01-01
ORD-000242,1,ENP-ENP1,5,2023-01-14 15:03:49,2023-01-01
ORD-000242,2,PSP-YF7,5,2023-01-14 15:03:49,2023-01-01
ORD-000242,3,PLT-YF3,5,2023-01-14 15:03:49,2023-01-01
ORD-000242,4,CRV-RT5,5,2023-01-14 15:03:49,2023-01-01
ORD-000243,1,VZL-RV3,2,2023-01-13 14:49:33,2023-01-03
ORD-000243,2,NOE-JG4,1,2023-01-13 14:49:33,2023-01-03
ORD-000244,1,FIT-GR3,4,2023-01-17 12:25:16,2023-01-08
ORD-000244,2,SWN-RP6,3,2023-01-17 12:25:16,2023-01-08
ORD-000244,3,FRD-GB5,2,2023-01-17 12:25:16,2023-01-08
ORD-000245,1,VZL-RV3,1,2023-01-20 10:56:54,2023-01-09
ORD-000245,2,HDE-ZC1,3,2023-01-20 10:56:54,2023-01-09
ORD-000245,3,NOE-JG4,4,2023-01-20 10:56:54,2023-01-09
ORD-000246,1,SWN-RP6,4,2023-01-21 17:03:51,2023-01-09
ORD-000246,2,FIT-GR3,1,2023-01-21 17:03:51,2023-01-09
ORD-000246,3,VZL-RV3,1,2023-01-21 17:03:51,2023-01-09
ORD-000247,1,ZRV-RZ3,4,2023-01-21 14:01:01,2023-01-09
ORD-000248,1,NOE-JG4,2,2023-02-02 17:01:56,2023-01-12
ORD-000248,2,FIT-GR3,5,2023-02-02 17:01:56,2023-01-12
ORD-000249,1,SWN-RP6,1,2023-01-26 08:15:34,2023-01-15
ORD-000250,1,ZRV-RZ3,8,2023-01-23 16:43:23,2023-01-15
ORD-000251,1,HDE-ZC1,1,2023-02-01 17:55:16,2023-01-20
ORD-000251,2,FRD-GB5,3,2023-02-01 17:55:16,2023-01-20
ORD-000252,1,FRD-GB5,1,2023-01-30 13:14:10,2023-01-20
ORD-000253,1,ZRV-RZ3,5,2023-02-11 15:45:57,2023-01-21
ORD-000254,1,ACD-CV1,21,2023-02-01 12:39:50,2023-01-21
ORD-000254,2,RDG-YF6,5,2023-02-01 12:39:50,2023-01-21
ORD-000254,3,ODY-RC1,5,2023-02-01 12:39:50,2023-01-21
ORD-000254,4,CRV-RT5,5,2023-02-01 12:39:50,2023-01-21
ORD-000255,1,HDE-ZC1,6,2023-02-08 15:31:58,2023-01-25
ORD-000256,1,FRD-GB5,7,2023-02-03 08:04:01,2023-01-25
ORD-000256,2,NOE-JG4,1,2023-02-03 08:04:01,2023-01-25
ORD-000257,1,SWN-RP6,1,2023-02-06 09:21:58,2023-01-27
ORD-000257,2,FRD-GB5,1,2023-02-06 09:21:58,2023-01-27
ORD-000258,1,HDE-ZC1,2,2023-02-12 17:34:53,2023-02-01
ORD-000258,2,ZRV-RZ3,1,2023-02-12 17:34:53,2023-02-01
ORD-000258,3,FRD-GB5,6,2023-02-12 17:34:53,2023-02-01
ORD-000259,1,SWN-RP6,2,2023-02-15 11:53:14,2023-02-01
ORD-000259,2,NOE-JG4,4,2023-02-15 11:53:14,2023-02-01
ORD-000260,1,PSP-YF7,16,2023-02-15 12:18:31,2023-02-01
ORD-000261,1,FIT-GR3,1,2023-02-15 08:33:13,2023-02-02
ORD-000261,2,VZL-RV3,4,2023-02-15 08:33:13,2023-02-02
ORD-000261,3,NOE-JG4,1,2023-02-15 08:33:13,2023-02-02
ORD-000262,1,VZL-RV3,4,2023-02-10 15:22:47,2023-02-02
ORD-000262,2,NOE-JG4,3,2023-02-10 15:22:47,2023-02-02
ORD-000262,3,FRD-GB5,2,2023-02-10 15:22:47,2023-02-02
ORD-000263,1,ZRV-RZ3,2,2023-02-21 13:51:57,2023-02-04
ORD-000263,2,FIT-GR3,1,2023-02-21 13:51:57,2023-02-04
ORD-000263,3,FRD-GB5,1,2023-02-21 13:51:57,2023-02-04
ORD-000264,1,PSP-YF7,28,2023-02-20 13:56:58,2023-02-08
ORD-000264,2,ACD-CV1,16,2023-02-20 13:56:58,2023-02-08
ORD-000264,3,PRO-ZC5,5,2023-02-20 13:56:58,2023-02-08
ORD-000265,1,FRD-GB5,6,2023-02-21 08:34:28,2023-02-09
ORD-000265,2,HDE-ZC1,2,2023-02-21 08:34:28,2023-02-09
ORD-000265,3,VZL-RV3,2,2023-02-21 08:34:28,2023-02-09
ORD-000266,1,FIT-GR3,1,2023-02-25 12:43:59,2023-02-09
ORD-000266,2,VZL-RV3,7,2023-02-25 12:43:59,2023-02-09
ORD-000266,3,NOE-JG4,1,2023-02-25 12:43:59,2023-02-09
ORD-000267,1,SWN-RP6,3,2023-02-22 08:44:28,2023-02-13
ORD-000267,2,HDE-ZC1,6,2023-02-22 08:44:28,2023-02-13
ORD-000268,1,SWN-RP6,2,2023-02-27 17:46:56,2023-02-13
ORD-000268,2,FRD-GB5,2,2023-02-27 17:46:56,2023-02-13
ORD-000269,1,HDE-ZC1,5,2023-02-24 12:41:22,2023-02-14
ORD-000269,2,ZRV-RZ3,2,2023-02-24 12:41:22,2023-02-14
ORD-000270,1,VZL-RV3,3,2023-02-23 11:33:45,2023-02-15
ORD-000270,2,ZRV-RZ3,4,2023-02-23 11:33:45,2023-02-15
ORD-000271,1,SWN-RP6,1,2023-02-26 13:40:35,2023-02-18
ORD-000271,2,FIT-GR3,1,2023-02-26 13:40:35,2023-02-18
ORD-000271,3,HDE-ZC1,1,2023-02-26 13:40:35,2023-02-18
ORD-000272,1,VZL-RV3,4,2023-03-09 12:59:17,2023-02-19
ORD-000272,2,FIT-GR3,1,2023-03-09 12:59:17,2023-02-19
ORD-000272,3,ZRV-RZ3,1,2023-03-09 12:59:17,2023-02-19
ORD-000273,1,SWN-RP6,3,2023-03-04 15:01:07,2023-02-21
ORD-000274,1,HDE-ZC1,4,2023-03-08 09:20:48,2023-02-25
ORD-000274,2,SWN-RP6,3,2023-03-08 09:20:48,2023-02-25
ORD-000274,3,VZL-RV3,2,2023-03-08 09:20:48,2023-02-25
ORD-000275,1,NOE-JG4,1,2023-03-12 16:50:06,2023-02-26
ORD-000275,2,SWN-RP6,1,2023-03-12 16:50:06,2023-02-26
ORD-000276,1,NOE-JG4,5,2023-03-12 12:03:18,2023-02-27
ORD-000277,1,ACD-CV1,5,2023-03-14 17:57:36,2023-03-01
ORD-000277,2,RDG-YF6,8,2023-03-14 17:57:36,2023-03-01
ORD-000277,3,PLT-YF3,5,2023-03-14 17:57:36,2023-03-01
ORD-000278,1,FRD-GB5,2,2023-03-20 13:48:56,2023-03-02
ORD-000278,2,SWN-RP6,2,2023-03-20 13:48:56,2023-03-02
ORD-000279,1,FIT-GR3,6,2023-03-14 10:17:39,2023-03-04
ORD-000280,1,FRD-GB5,3,2023-03-23 14:07:10,2023-03-05
ORD-000280,2,ZRV-RZ3,1,2023-03-23 14:07:10,2023-03-05
ORD-000281,1,HDE-ZC1,1,2023-03-21 13:34:42,2023-03-09
ORD-000281,2,NOE-JG4,1,2023-03-21 13:34:42,2023-03-09
ORD-000282,1,VZL-RV3,1,2023-03-18 15:30:16,2023-03-09
ORD-000282,2,FRD-GB5,4,2023-03-18 15:30:16,2023-03-09
ORD-000282,3,ZRV-RZ3,2,2023-03-18 15:30:16,2023-03-09
ORD-000283,1,VZL-RV3,1,2023-03-27 09:33:41,2023-03-13
ORD-000283,2,FIT-GR3,1,2023-03-27 09:33:41,2023-03-13
ORD-000283,3,FRD-GB5,1,2023-03-27 09:33:41,2023-03-13
ORD-000284,1,VZL-RV3,1,2023-03-25 10:15:01,2023-03-14
ORD-000284,2,ZRV-RZ3,1,2023-03-25 10:15:01,2023-03-14
ORD-000284,3,FIT-GR3,1,2023-03-25 10:15:01,2023-03-14
ORD-000285,1,ZRV-RZ3,6,2023-03-29 17:41:49,2023-03-14
ORD-000285,2,HDE-ZC1,3,2023-03-29 17:41:49,2023-03-14
ORD-000285,3,NOE-JG4,1,2023-03-29 17:41:49,2023-03-14
ORD-000286,1,CRV-RT5,11,2023-03-29 16:34:14,2023-03-15
ORD-000286,2,PLT-YF3,5,2023-03-29 16:34:14,2023-03-15
ORD-000286,3,ENP-ENP1,20,2023-03-29 16:34:14,2023-03-15
ORD-000287,1,SWN-RP6,1,2023-03-25 12:58:31,2023-03-18
ORD-000287,2,FIT-GR3,1,2023-03-25 12:58:31,2023-03-18
ORD-000287,3,NOE-JG4,1,2023-03-25 12:58:31,2023-03-18
ORD-000288,1,VZL-RV3,1,2023-03-31 14:03:05,2023-03-18
ORD-000288,2,FIT-GR3,1,2023-03-31 14:03:05,2023-03-18
ORD-000288,3,ZRV-RZ3,1,2023-03-31 14:03:05,2023-03-18
ORD-000289,1,VZL-RV3,10,2023-04-08 12:43:30,2023-03-21
ORD-000290,1,FRD-GB5,1,2023-04-01 10:11:27,2023-03-21
ORD-000290,2,ZRV-RZ3,1,2023-04-01 10:11:27,2023-03-21
ORD-000291,1,FIT-GR3,9,2023-04-14 16:18:07,2023-03-24
ORD-000292,1,VZL-RV3,9,2023-04-07 10:53:21,2023-03-26
ORD-000293,1,NOE-JG4,7,2023-04-06 13:28:53,2023-03-27
ORD-000294,1,FIT-GR3,2,2023-04-10 13:10:01,2023-03-29
ORD-000294,2,SWN-RP6,2,2023-04-10 13:10:01,2023-03-29
ORD-000295,1,VZL-RV3,3,2023-04-11 17:49:10,2023-03-30
ORD-000295,2,ZRV-RZ3,1,2023-04-11 17:49:10,2023-03-30
ORD-000295,3,HDE-ZC1,1,2023-04-11 17:49:10,2023-03-30
ORD-000296,1,FIT-GR3,5,2023-04-16 17:01:30,2023-03-30
ORD-000296,2,ZRV-RZ3,2,2023-04-16 17:01:30,2023-03-30
ORD-000296,3,VZL-RV3,2,2023-04-16 17:01:30,2023-03-30
ORD-000297,1,PRO-ZC5,23,2023-04-08 14:06:50,2023-04-01
ORD-000297,2,RDG-YF6,5,2023-04-08 14:06:50,2023-04-01
ORD-000298,1,FIT-GR3,8,2023-04-15 08:00:28,2023-04-05
ORD-000299,1,CRV-RT5,11,2023-04-19 11:22:56,2023-04-06
ORD-000299,2,ENP-ENP1,5,2023-04-19 11:22:56,2023-04-06
ORD-000299,3,PSP-YF7,5,2023-04-19 11:22:56,2023-04-06
ORD-000300,1,NOE-JG4,1,2023-04-18 08:48:32,2023-04-08
ORD-000301,1,FIT-GR3,3,2023-04-21 15:49:33,2023-04-08
ORD-000301,2,FRD-GB5,1,2023-04-21 15:49:33,2023-04-08
ORD-000301,3,NOE-JG4,1,2023-04-21 15:49:33,2023-04-08
ORD-000302,1,SWN-RP6,1,2023-04-27 17:44:22,2023-04-08
ORD-000303,1,NOE-JG4,4,2023-04-19 10:25:02,2023-04-08
ORD-000304,1,SWN-RP6,2,2023-04-21 10:11:58,2023-04-13
ORD-000304,2,HDE-ZC1,5,2023-04-21 10:11:58,2023-04-13
ORD-000304,3,NOE-JG4,1,2023-04-21 10:11:58,2023-04-13
ORD-000305,1,FIT-GR3,6,2023-04-26 14:48:26,2023-04-13
ORD-000306,1,HDE-ZC1,3,2023-05-05 15:48:11,2023-04-15
ORD-000307,1,HDE-ZC1,2,2023-04-29 14:26:17,2023-04-16
ORD-000308,1,FIT-GR3,1,2023-04-28 09:40:31,2023-04-18
ORD-000308,2,SWN-RP6,5,2023-04-28 09:40:31,2023-04-18
ORD-000309,1,VZL-RV3,10,2023-05-07 16:24:00,2023-04-21
ORD-000310,1,HDE-ZC1,3,2023-05-06 16:39:08,2023-04-23
ORD-000311,1,SWN-RP6,1,2023-05-12 08:06:19,2023-04-24
ORD-000311,2,ZRV-RZ3,1,2023-05-12 08:06:19,2023-04-24
ORD-000311,3,FIT-GR3,1,2023-05-12 08:06:19,2023-04-24
ORD-000312,1,FIT-GR3,7,2023-05-09 15:30:42,2023-04-26
ORD-000313,1,ZRV-RZ3,1,2023-05-07 15:06:31,2023-04-30
ORD-000314,1,HDE-ZC1,5,2023-05-07 17:32:59,2023-04-30
ORD-000314,2,FIT-GR3,1,2023-05-07 17:32:59,2023-04-30
ORD-000315,1,PRO-ZC5,29,2023-05-12 09:05:48,2023-05-01
ORD-000315,2,PSP-YF7,10,2023-05-12 09:05:48,2023-05-01
ORD-000315,3,ENP-ENP1,5,2023-05-12 09:05:48,2023-05-01
ORD-000315,4,CRV-RT5,5,2023-05-12 09:05:48,2023-05-01
ORD-000316,1,ENP-ENP1,6,2023-05-20 14:01:52,2023-05-01
ORD-000316,2,ACD-CV1,15,2023-05-20 14:01:52,2023-05-01
ORD-000317,1,SWN-RP6,3,2023-05-23 10:36:35,2023-05-02
ORD-000318,1,ZRV-RZ3,9,2023-05-13 14:28:48,2023-05-03
ORD-000318,2,VZL-RV3,1,2023-05-13 14:28:48,2023-05-03
ORD-000319,1,FRD-GB5,2,2023-05-21 15:52:23,2023-05-05
ORD-000319,2,HDE-ZC1,2,2023-05-21 15:52:23,2023-05-05
ORD-000319,3,ZRV-RZ3,1,2023-05-21 15:52:23,2023-05-05
ORD-000320,1,HDE-ZC1,5,2023-05-24 13:53:47,2023-05-07
ORD-000321,1,SWN-RP6,7,2023-05-14 08:00:06,2023-05-07
ORD-000321,2,FIT-GR3,1,2023-05-14 08:00:06,2023-05-07
ORD-000321,3,ZRV-RZ3,2,2023-05-14 08:00:06,2023-05-07
ORD-000322,1,NOE-JG4,1,2023-05-21 16:32:38,2023-05-09
ORD-000322,2,VZL-RV3,1,2023-05-21 16:32:38,2023-05-09
ORD-000322,3,ZRV-RZ3,1,2023-05-21 16:32:38,2023-05-09
ORD-000323,1,VZL-RV3,3,2023-05-20 14:06:48,2023-05-11
ORD-000323,2,NOE-JG4,1,2023-05-20 14:06:48,2023-05-11
ORD-000324,1,ZRV-RZ3,3,2023-05-23 09:27:33,2023-05-12
ORD-000324,2,NOE-JG4,1,2023-05-23 09:27:33,2023-05-12
ORD-000324,3,FIT-GR3,1,2023-05-23 09:27:33,2023-05-12
ORD-000325,1,VZL-RV3,2,2023-05-27 13:15:32,2023-05-12
ORD-000325,2,FIT-GR3,1,2023-05-27 13:15:32,2023-05-12
ORD-000325,3,ZRV-RZ3,1,2023-05-27 13:15:32,2023-05-12
ORD-000326,1,FIT-GR3,1,2023-05-26 09:38:08,2023-05-15
ORD-000326,2,VZL-RV3,1,2023-05-26 09:38:08,2023-05-15
ORD-000326,3,HDE-ZC1,1,2023-05-26 09:38:08,2023-05-15
ORD-000327,1,PSP-YF7,22,2023-05-22 10:50:02,2023-05-15
ORD-000327,2,RDG-YF6,5,2023-05-22 10:50:02,2023-05-15
ORD-000327,3,PRO-ZC5,10,2023-05-22 10:50:02,2023-05-15
ORD-000328,1,FIT-GR3,4,2023-05-25 13:18:43,2023-05-16
ORD-000329,1,FRD-GB5,3,2023-06-08 14:19:19,2023-05-20
ORD-000329,2,FIT-GR3,2,2023-06-08 14:19:19,2023-05-20
ORD-000329,3,SWN-RP6,2,2023-06-08 14:19:19,2023-05-20
ORD-000330,1,HDE-ZC1,7,2023-05-28 09:42:21,2023-05-21
ORD-000331,1,NOE-JG4,3,2023-06-01 09:33:01,2023-05-22
ORD-000332,1,NOE-JG4,1,2023-06-07 08:46:03,2023-05-25
ORD-000332,2,FIT-GR3,1,2023-06-07 08:46:03,2023-05-25
ORD-000332,3,VZL-RV3,1,2023-06-07 08:46:03,2023-05-25
ORD-000333,1,HDE-ZC1,1,2023-06-04 13:45:48,2023-05-27
ORD-000334,1,VZL-RV3,1,2023-06-12 13:28:49,2023-05-28
ORD-000334,2,NOE-JG4,1,2023-06-12 13:28:49,2023-05-28
ORD-000334,3,FIT-GR3,2,2023-06-12 13:28:49,2023-05-28
ORD-000335,1,HDE-ZC1,2,2023-06-10 09:34:09,2023-05-30
ORD-000335,2,VZL-RV3,1,2023-06-10 09:34:09,2023-05-30
ORD-000336,1,ZRV-RZ3,1,2023-06-11 09:54:11,2023-06-01
ORD-000336,2,SWN-RP6,1,2023-06-11 09:54:11,2023-06-01
ORD-000336,3,VZL-RV3,1,2023-06-11 09:54:11,2023-06-01
ORD-000337,1,HDE-ZC1,2,2023-06-22 15:57:55,2023-06-01
ORD-000338,1,HDE-ZC1,10,2023-06-10 08:45:08,2023-06-02
ORD-000339,1,FIT-GR3,1,2023-06-19 12:12:56,2023-06-05
ORD-000339,2,HDE-ZC1,2,2023-06-19 12:12:56,2023-06-05
ORD-000340,1,ENP-ENP1,5,2023-06-22 17:54:39,2023-06-08
ORD-000340,2,RDG-YF6,17,2023-06-22 17:54:39,2023-06-08
ORD-000340,3,PRO-ZC5,5,2023-06-22 17:54:39,2023-06-08
ORD-000341,1,ACD-CV1,5,2023-06-20 08:19:57,2023-06-08
ORD-000341,2,PRO-ZC5,5,2023-06-20 08:19:57,2023-06-08
ORD-000341,3,PLT-YF3,5,2023-06-20 08:19:57,2023-06-08
ORD-000341,4,PSP-YF7,5,2023-06-20 08:19:57,2023-06-08
ORD-000342,1,HDE-ZC1,1,2023-06-29 15:48:11,2023-06-09
