order_id,order_timestamp,location_id,customer_id
ORD-000466,2023-12-11 15:11:50,A2,DEAL-002
ORD-000467,2023-12-15 17:01:27,A1,DEAL-001
ORD-000468,2023-12-17 16:36:40,A3,DEAL-003
ORD-000469,2023-12-17 15:50:12,A4,DEAL-004
ORD-000470,2023-12-18 15:47:48,A2,DEAL-002
ORD-000471,2023-12-18 16:06:58,A5,DEAL-005
ORD-000472,2023-12-22 10:30:27,A3,DEAL-003
ORD-000473,2023-12-22 15:20:09,A3,DEAL-008
ORD-000474,2023-12-24 16:53:14,A1,DEAL-001
ORD-000475,2023-12-29 13:13:54,A4,DEAL-004
ORD-000476,2023-12-30 14:30:17,A2,DEAL-002
ORD-000477,2023-12-30 10:01:09,A5,DEAL-005
ORD-000478,2024-01-01 15:48:03,A3,DEAL-003
ORD-000479,2024-01-01 15:47:24,A1,DEAL-006
ORD-000480,2024-01-01 16:17:13,A2,DEAL-007
ORD-000481,2024-01-05 16:24:03,A1,DEAL-001
ORD-000482,2024-01-05 10:26:49,A4,DEAL-004
ORD-000483,2024-01-07 15:20:54,A2,DEAL-002
ORD-000484,2024-01-07 17:09:40,A5,DEAL-005
ORD-000485,2024-01-10 17:19:20,A4,DEAL-004
ORD-000486,2024-01-13 15:09:13,A1,DEAL-001
ORD-000487,2024-01-13 09:50:15,A3,DEAL-003
ORD-000488,2024-01-14 11:00:00,A5,DEAL-005
ORD-000489,2024-01-17 08:24:45,A2,DEAL-002
ORD-000490,2024-01-19 10:06:46,A3,DEAL-003
ORD-000491,2024-01-19 09:13:23,A4,DEAL-004
ORD-000492,2024-01-20 11:16:51,A1,DEAL-001
ORD-000493,2024-01-24 09:10:38,A5,DEAL-005
ORD-000494,2024-01-27 13:04:22,A3,DEAL-003
ORD-000495,2024-01-29 14:53:13,A2,DEAL-002
ORD-000496,2024-01-30 08:02:50,A1,DEAL-001
ORD-000497,2024-01-30 11:01:17,A4,DEAL-004
ORD-000498,2024-01-31 17:35:04,A5,DEAL-005
ORD-000499,2024-02-01 17:04:01,A3,DEAL-003
ORD-000500,2024-02-01 16:52:05,A3,DEAL-008
ORD-000501,2024-02-05 11:43:27,A1,DEAL-001
ORD-000502,2024-02-07 11:19:00,A4,DEAL-004
ORD-000503,2024-02-10 08:19:28,A2,DEAL-002
ORD-000504,2024-02-10 11:28:31,A5,DEAL-005
ORD-000505,2024-02-13 15:34:06,A1,DEAL-001
ORD-000506,2024-02-13 16:36:37,A3,DEAL-003
ORD-000507,2024-02-15 14:54:16,A1,DEAL-006
ORD-000508,2024-02-15 10:18:23,A2,DEAL-007
ORD-000509,2024-02-19 14:15:46,A2,DEAL-002
ORD-000510,2024-02-19 12:03:39,A4,DEAL-004
ORD-000511,2024-02-22 11:31:58,A1,DEAL-001
ORD-000512,2024-02-22 14:59:19,A5,DEAL-005
ORD-000513,2024-02-24 15:54:17,A3,DEAL-003
ORD-000514,2024-02-26 11:38:59,A4,DEAL-004
ORD-000515,2024-03-01 17:55:19,A2,DEAL-002
ORD-000516,2024-03-01 17:00:09,A3,DEAL-003
ORD-000517,2024-03-01 15:33:32,A5,DEAL-005
ORD-000518,2024-03-01 08:51:27,A3,DEAL-008
ORD-000519,2024-03-02 10:40:52,A1,DEAL-001
ORD-000520,2024-03-02 08:19:30,A4,DEAL-004
ORD-000521,2024-03-09 12:17:22,A5,DEAL-005
ORD-000522,2024-03-10 12:34:07,A2,DEAL-002
ORD-000523,2024-03-12 09:07:12,A3,DEAL-003
ORD-000524,2024-03-12 12:48:24,A4,DEAL-004
ORD-000525,2024-03-14 09:12:48,A1,DEAL-001
ORD-000526,2024-03-18 16:43:37,A2,DEAL-002
ORD-000527,2024-03-18 15:52:44,A5,DEAL-005
ORD-000528,2024-03-19 16:10:48,A1,DEAL-001
ORD-000529,2024-03-20 11:29:37,A4,DEAL-004
ORD-000530,2024-03-23 15:30:41,A3,DEAL-003
ORD-000531,2024-03-25 12:39:59,A2,DEAL-002
ORD-000532,2024-03-26 08:19:36,A5,DEAL-005
ORD-000533,2024-03-28 14:57:57,A3,DEAL-003
ORD-000534,2024-03-30 11:50:57,A1,DEAL-001
ORD-000535,2024-03-30 16:27:55,A4,DEAL-004
ORD-000536,2024-04-01 17:01:15,A1,DEAL-006
ORD-000537,2024-04-01 08:25:09,A2,DEAL-007
ORD-000538,2024-04-05 11:54:49,A2,DEAL-002
ORD-000539,2024-04-06 13:28:08,A1,DEAL-001
ORD-000540,2024-04-06 14:02:13,A5,DEAL-005
ORD-000541,2024-04-09 10:25:58,A3,DEAL-003
ORD-000542,2024-04-10 08:27:29,A2,DEAL-002
ORD-000543,2024-04-11 11:53:36,A4,DEAL-004
ORD-000544,2024-04-13 11:14:37,A1,DEAL-001
ORD-000545,2024-04-14 16:21:40,A5,DEAL-005
ORD-000546,2024-04-15 10:27:59,A3,DEAL-008
ORD-000547,2024-04-19 10:06:15,A3,DEAL-003
ORD-000548,2024-04-21 12:21:27,A1,DEAL-001
ORD-000549,2024-04-21 14:38:17,A4,DEAL-004
ORD-000550,2024-04-22 13:57:09,A2,DEAL-002
ORD-000551,2024-04-22 15:00:38,A5,DEAL-005
ORD-000552,2024-04-26 12:36:39,A3,DEAL-003
ORD-000553,2024-04-27 14:31:09,A1,DEAL-001
ORD-000554,2024-04-27 08:12:15,A4,DEAL-004
ORD-000555,2024-04-29 08:14:27,A2,DEAL-002
ORD-000556,2024-05-01 15:45:47,A5,DEAL-005
ORD-000557,2024-05-06 16:45:04,A2,DEAL-002
ORD-000558,2024-05-06 15:36:11,A5,DEAL-005
ORD-000559,2024-05-07 10:00:10,A1,DEAL-001
ORD-000560,2024-05-07 14:20:19,A3,DEAL-003
ORD-000561,2024-05-08 14:40:33,A4,DEAL-004
ORD-000562,2024-05-14 10:02:11,A1,DEAL-006
ORD-000563,2024-05-14 08:58:25,A2,DEAL-007
ORD-000564,2024-05-15 08:17:53,A3,DEAL-008
ORD-000565,2024-05-16 16:56:13,A1,DEAL-001
ORD-000566,2024-05-16 08:43:30,A3,DEAL-003
ORD-000567,2024-05-16 13:46:06,A5,DEAL-005
ORD-000568,2024-05-17 08:54:54,A2,DEAL-002
ORD-000569,2024-05-20 15:44:06,A4,DEAL-004
ORD-000570,2024-05-22 15:02:04,A5,DEAL-005
ORD-000571,2024-05-23 14:26:03,A1,DEAL-001
ORD-000572,2024-05-25 15:50:31,A2,DEAL-002
ORD-000573,2024-05-25 11:37:13,A3,DEAL-003
ORD-000574,2024-05-30 08:14:03,A2,DEAL-002
ORD-000575,2024-05-30 11:25:06,A4,DEAL-004
ORD-000576,2024-06-01 15:38:10,A5,DEAL-005
ORD-000577,2024-06-02 10:27:09,A1,DEAL-001
ORD-000578,2024-06-02 15:12:11,A3,DEAL-003
ORD-000579,2024-06-04 14:13:30,A2,DEAL-002
ORD-000580,2024-06-08 17:37:17,A3,DEAL-003
ORD-000581,2024-06-11 17:50:07,A2,DEAL-002
ORD-000582,2024-06-11 12:07:23,A4,DEAL-004
ORD-000583,2024-06-12 17:00:14,A1,DEAL-001
ORD-000584,2024-06-13 16:13:33,A5,DEAL-005
ORD-000585,2024-06-16 10:11:18,A3,DEAL-003
ORD-000586,2024-06-17 13:58:58,A2,DEAL-002
ORD-000587,2024-06-18 10:54:18,A1,DEAL-001
ORD-000588,2024-06-19 10:07:32,A4,DEAL-004
ORD-000589,2024-06-23 16:08:31,A5,DEAL-005
ORD-000590,2024-06-25 13:46:07,A3,DEAL-003
ORD-000591,2024-06-27 12:10:02,A4,DEAL-004
ORD-000592,2024-06-28 08:13:14,A2,DEAL-002
ORD-000593,2024-06-30 08:23:43,A1,DEAL-001
ORD-000594,2024-07-01 12:33:22,A1,DEAL-006
ORD-000595,2024-07-01 16:41:33,A2,DEAL-007
ORD-000596,2024-07-01 15:38:35,A3,DEAL-008
ORD-000597,2024-07-03 08:33:14,A3,DEAL-003
ORD-000598,2024-07-03 12:53:36,A4,DEAL-004
ORD-000599,2024-07-05 15:09:22,A5,DEAL-005
ORD-000600,2024-07-07 13:32:55,A2,DEAL-002
ORD-000601,2024-07-10 16:07:35,A5,DEAL-005
ORD-000602,2024-07-12 16:29:15,A1,DEAL-001
ORD-000603,2024-07-13 14:24:26,A4,DEAL-004
ORD-000604,2024-07-15 13:03:39,A3,DEAL-003
ORD-000605,2024-07-16 16:09:35,A5,DEAL-005
ORD-000606,2024-07-19 17:56:45,A2,DEAL-002
ORD-000607,2024-07-21 10:18:46,A3,DEAL-003
ORD-000608,2024-07-23 17:03:36,A1,DEAL-001
ORD-000609,2024-07-23 14:57:11,A4,DEAL-004
ORD-000610,2024-07-24 15:49:05,A5,DEAL-005
ORD-000611,2024-07-28 10:39:48,A3,DEAL-003
ORD-000612,2024-07-30 13:54:08,A2,DEAL-002
ORD-000613,2024-07-30 15:57:22,A4,DEAL-004
ORD-000614,2024-07-30 09:15:30,A5,DEAL-005
ORD-000615,2024-08-01 12:29:02,A1,DEAL-001
ORD-000616,2024-08-04 15:03:37,A5,DEAL-005
ORD-000617,2024-08-05 08:33:50,A4,DEAL-004
ORD-000618,2024-08-06 13:01:15,A1,DEAL-001
ORD-000619,2024-08-08 15:30:38,A3,DEAL-003
ORD-000620,2024-08-10 13:53:09,A2,DEAL-002
ORD-000621,2024-08-11 12:31:21,A4,DEAL-004
ORD-000622,2024-08-12 13:52:38,A5,DEAL-005
ORD-000623,2024-08-15 17:41:59,A1,DEAL-001
ORD-000624,2024-08-15 09:53:07,A1,DEAL-006
ORD-000625,2024-08-15 16:39:44,A2,DEAL-007
ORD-000626,2024-08-15 13:54:35,A3,DEAL-008
ORD-000627,2024-08-17 15:05:16,A2,DEAL-002
ORD-000628,2024-08-18 15:45:57,A3,DEAL-003
ORD-000629,2024-08-21 08:26:05,A1,DEAL-001
ORD-000630,2024-08-21 11:34:26,A4,DEAL-004
ORD-000631,2024-08-22 15:55:44,A5,DEAL-005
ORD-000632,2024-08-23 08:43:45,A2,DEAL-002
ORD-000633,2024-08-29 16:48:18,A3,DEAL-003
ORD-000634,2024-08-30 14:44:19,A1,DEAL-001
ORD-000635,2024-08-30 14:02:57,A4,DEAL-004
ORD-000636,2024-08-31 11:54:53,A2,DEAL-002
ORD-000637,2024-09-03 14:04:31,A5,DEAL-005
ORD-000638,2024-09-06 11:30:28,A3,DEAL-003
ORD-000639,2024-09-07 09:59:38,A4,DEAL-004
ORD-000640,2024-09-10 11:44:10,A1,DEAL-001
ORD-000641,2024-09-10 08:23:47,A5,DEAL-005
ORD-000642,2024-09-12 15:43:19,A2,DEAL-002
ORD-000643,2024-09-12 09:37:35,A3,DEAL-003
ORD-000644,2024-09-15 16:44:20,A1,DEAL-006
ORD-000645,2024-09-15 16:34:06,A3,DEAL-008
ORD-000646,2024-09-16 10:23:29,A4,DEAL-004
ORD-000647,2024-09-18 09:12:11,A1,DEAL-001
ORD-000648,2024-09-18 12:54:57,A3,DEAL-003
ORD-000649,2024-09-21 15:20:05,A5,DEAL-005
ORD-000650,2024-09-22 14:04:30,A2,DEAL-002
ORD-000651,2024-09-22 09:39:19,A4,DEAL-004
ORD-000652,2024-09-25 08:41:01,A3,DEAL-003
ORD-000653,2024-09-27 09:58:47,A2,DEAL-002
ORD-000654,2024-09-28 13:06:09,A5,DEAL-005
ORD-000655,2024-09-30 16:59:12,A1,DEAL-001
ORD-000656,2024-10-01 08:14:56,A2,DEAL-007
ORD-000657,2024-10-03 10:45:08,A4,DEAL-004
ORD-000658,2024-10-06 11:16:47,A3,DEAL-003
ORD-000659,2024-10-07 14:19:54,A2,DEAL-002
ORD-000660,2024-10-08 12:16:19,A5,DEAL-005
ORD-000661,2024-10-10 13:57:25,A1,DEAL-001
ORD-000662,2024-10-13 17:47:09,A2,DEAL-002
ORD-000663,2024-10-14 16:46:02,A4,DEAL-004
ORD-000664,2024-10-16 10:31:52,A1,DEAL-001
ORD-000665,2024-10-16 16:49:36,A3,DEAL-003
ORD-000666,2024-10-20 11:39:17,A2,DEAL-002
ORD-000667,2024-10-20 09:24:44,A5,DEAL-005
ORD-000668,2024-10-21 08:23:18,A4,DEAL-004
ORD-000669,2024-10-22 12:25:44,A1,DEAL-001
ORD-000670,2024-10-22 14:17:34,A3,DEAL-003
ORD-000671,2024-10-25 14:32:36,A2,DEAL-002
ORD-000672,2024-10-29 13:18:14,A5,DEAL-005
ORD-000673,2024-11-01 16:18:31,A1,DEAL-001
ORD-000674,2024-11-01 12:44:03,A3,DEAL-003
ORD-000675,2024-11-01 16:41:24,A4,DEAL-004
ORD-000676,2024-11-01 10:16:58,A1,DEAL-006
ORD-000677,2024-11-01 12:03:23,A2,DEAL-007
ORD-000678,2024-11-01 10:07:32,A3,DEAL-008
ORD-000679,2024-11-03 17:34:46,A5,DEAL-005
ORD-000680,2024-11-04 16:22:29,A2,DEAL-002
ORD-000681,2024-11-09 17:50:28,A3,DEAL-003
ORD-000682,2024-11-10 16:48:04,A1,DEAL-001
ORD-000683,2024-11-11 09:16:34,A5,DEAL-005
ORD-000684,2024-11-12 13:49:16,A4,DEAL-004
ORD-000685,2024-11-16 08:30:39,A2,DEAL-002
ORD-000686,2024-11-18 10:51:45,A3,DEAL-003
ORD-000687,2024-11-19 14:13:22,A4,DEAL-004
ORD-000688,2024-11-20 16:11:55,A1,DEAL-001
ORD-000689,2024-11-22 08:25:26,A5,DEAL-005
ORD-000690,2024-11-26 08:09:57,A1,DEAL-001
ORD-000691,2024-11-27 13:37:19,A3,DEAL-003
ORD-000692,2024-11-28 16:11:36,A2,DEAL-002
ORD-000693,2024-11-28 15:19:04,A5,DEAL-005
ORD-000694,2024-12-01 10:50:42,A4,DEAL-004
ORD-000695,2024-12-05 11:56:15,A1,DEAL-001
ORD-000696,2024-12-06 11:06:21,A2,DEAL-002
ORD-000697,2024-12-08 10:08:30,A5,DEAL-005
ORD-000698,2024-12-09 08:23:19,A3,DEAL-003
ORD-000699,2024-12-10 12:18:36,A1,DEAL-001
ORD-000700,2024-12-11 17:37:59,A2,DEAL-002
ORD-000701,2024-12-12 11:53:08,A4,DEAL-004
ORD-000702,2024-12-15 10:24:28,A1,DEAL-006
ORD-000703,2024-12-15 17:48:58,A2,DEAL-007
ORD-000704,2024-12-15 10:36:17,A3,DEAL-008
ORD-000705,2024-12-17 14:11:21,A3,DEAL-003
ORD-000706,2024-12-18 15:51:06,A5,DEAL-005
ORD-000707,2024-12-21 13:09:18,A4,DEAL-004
ORD-000708,2024-12-22 15:42:40,A1,DEAL-001
ORD-000709,2024-12-23 15:34:09,A2,DEAL-002
ORD-000710,2024-12-25 10:47:18,A3,DEAL-003
ORD-000711,2024-12-27 11:09:25,A4,DEAL-004
ORD-000712,2024-12-29 17:59:33,A5,DEAL-005
ORD-000713,2025-01-03 12:38:40,A1,DEAL-001
ORD-000714,2025-01-03 10:13:38,A2,DEAL-002
ORD-000715,2025-01-05 11:28:14,A4,DEAL-004
ORD-000716,2025-01-06 14:03:45,A3,DEAL-003
ORD-000717,2025-01-08 10:00:47,A2,DEAL-002
ORD-000718,2025-01-09 13:27:35,A5,DEAL-005
ORD-000719,2025-01-12 10:30:00,A1,DEAL-001
ORD-000720,2025-01-14 08:22:24,A4,DEAL-004
ORD-000721,2025-01-16 15:28:14,A3,DEAL-003
ORD-000722,2025-01-17 17:03:45,A2,DEAL-002
ORD-000723,2025-01-19 14:01:40,A4,DEAL-004
ORD-000724,2025-01-21 11:03:13,A1,DEAL-001
ORD-000725,2025-01-21 10:47:01,A5,DEAL-005
ORD-000726,2025-01-27 08:54:28,A1,DEAL-001
ORD-000727,2025-01-27 08:45:29,A2,DEAL-002
ORD-000728,2025-01-27 10:31:28,A4,DEAL-004
ORD-000729,2025-01-28 09:24:34,A3,DEAL-003
ORD-000730,2025-01-29 09:34:23,A5,DEAL-005
ORD-000731,2025-02-01 08:22:56,A1,DEAL-006
ORD-000732,2025-02-01 11:57:25,A2,DEAL-007
ORD-000733,2025-02-01 15:59:13,A3,DEAL-008
ORD-000734,2025-02-04 16:06:48,A2,DEAL-002
ORD-000735,2025-02-04 12:21:45,A3,DEAL-003
ORD-000736,2025-02-06 12:48:27,A1,DEAL-001
ORD-000737,2025-02-06 13:59:51,A5,DEAL-005
ORD-000738,2025-02-07 09:49:16,A4,DEAL-004
ORD-000739,2025-02-12 08:03:34,A4,DEAL-004
ORD-000740,2025-02-13 17:40:28,A5,DEAL-005
ORD-000741,2025-02-14 14:00:44,A2,DEAL-002
ORD-000742,2025-02-16 17:36:13,A3,DEAL-003
ORD-000743,2025-02-17 10:35:47,A1,DEAL-001
ORD-000744,2025-02-18 09:10:34,A4,DEAL-004
ORD-000745,2025-02-19 12:34:00,A2,DEAL-002
ORD-000746,2025-02-21 13:23:51,A3,DEAL-003
ORD-000747,2025-02-24 09:03:49,A4,DEAL-004
ORD-000748,2025-02-24 11:12:30,A5,DEAL-005
ORD-000749,2025-02-26 15:03:48,A1,DEAL-001
ORD-000750,2025-02-28 14:13:41,A3,DEAL-003
ORD-000751,2025-03-01 10:54:55,A2,DEAL-002
ORD-000752,2025-03-01 11:42:40,A4,DEAL-004
ORD-000753,2025-03-02 11:39:53,A5,DEAL-005
ORD-000754,2025-03-05 15:57:26,A3,DEAL-003
ORD-000755,2025-03-08 16:05:27,A2,DEAL-002
ORD-000756,2025-03-09 16:08:59,A1,DEAL-001
ORD-000757,2025-03-11 13:02:56,A3,DEAL-003
ORD-000758,2025-03-11 12:20:17,A4,DEAL-004
ORD-000759,2025-03-14 13:57:27,A1,DEAL-001
ORD-000760,2025-03-14 14:39:17,A2,DEAL-002
ORD-000761,2025-03-14 10:50:50,A5,DEAL-005
ORD-000762,2025-03-15 15:58:58,A1,DEAL-006
ORD-000763,2025-03-15 16:06:08,A2,DEAL-007
ORD-000764,2025-03-15 12:14:33,A3,DEAL-008
ORD-000765,2025-03-20 13:42:35,A5,DEAL-005
ORD-000766,2025-03-21 16:03:10,A1,DEAL-001
ORD-000767,2025-03-21 11:52:20,A3,DEAL-003
ORD-000768,2025-03-23 15:17:04,A4,DEAL-004
ORD-000769,2025-03-25 13:47:05,A2,DEAL-002
ORD-000770,2025-03-28 12:26:58,A3,DEAL-003
ORD-000771,2025-03-28 09:00:12,A4,DEAL-004
ORD-000772,2025-03-31 08:18:35,A1,DEAL-001
ORD-000773,2025-03-31 15:12:24,A5,DEAL-005
ORD-000774,2025-04-01 08:23:43,A2,DEAL-002
ORD-000775,2025-04-02 13:21:11,A3,DEAL-003
ORD-000776,2025-04-02 14:49:55,A4,DEAL-004
ORD-000777,2025-04-07 12:29:20,A2,DEAL-002
ORD-000778,2025-04-08 17:24:36,A1,DEAL-001
ORD-000779,2025-04-10 11:36:37,A3,DEAL-003
ORD-000780,2025-04-10 08:40:48,A4,DEAL-004
ORD-000781,2025-04-12 14:01:47,A5,DEAL-005
ORD-000782,2025-04-15 16:43:03,A2,DEAL-002
ORD-000783,2025-04-15 13:57:13,A2,DEAL-007
ORD-000784,2025-04-17 08:22:14,A5,DEAL-005
ORD-000785,2025-04-18 14:46:22,A1,DEAL-001
ORD-000786,2025-04-19 13:38:27,A4,DEAL-004
ORD-000787,2025-04-20 12:57:45,A3,DEAL-003
ORD-000788,2025-04-23 15:30:00,A2,DEAL-002
ORD-000789,2025-04-23 10:25:18,A1,DEAL-006
ORD-000790,2025-04-23 15:37:15,A3,DEAL-008
ORD-000791,2025-04-25 12:13:14,A1,DEAL-001
ORD-000792,2025-04-27 08:44:22,A5,DEAL-005
ORD-000793,2025-04-29 14:57:16,A4,DEAL-004
ORD-000794,2025-04-30 08:36:47,A3,DEAL-003
ORD-000795,2025-05-01 08:52:53,A1,DEAL-001
ORD-000796,2025-05-02 16:53:25,A2,DEAL-002
ORD-000797,2025-05-07 17:20:46,A1,DEAL-001
ORD-000798,2025-05-08 10:54:45,A5,DEAL-005
ORD-000799,2025-05-09 13:06:44,A4,DEAL-004
ORD-000800,2025-05-11 14:45:07,A2,DEAL-002
ORD-000801,2025-05-11 11:02:10,A3,DEAL-003
ORD-000802,2025-05-16 12:50:28,A4,DEAL-004
ORD-000803,2025-05-17 16:27:40,A3,DEAL-003
ORD-000804,2025-05-18 17:57:12,A1,DEAL-001
ORD-000805,2025-05-20 13:13:21,A5,DEAL-005
ORD-000806,2025-05-21 15:00:37,A4,DEAL-004
ORD-000807,2025-05-23 15:04:45,A2,DEAL-002
ORD-000808,2025-05-24 16:23:27,A1,DEAL-001
ORD-000809,2025-05-27 12:29:50,A5,DEAL-005
ORD-000810,2025-05-29 16:05:58,A3,DEAL-003
ORD-000811,2025-05-31 15:59:13,A2,DEAL-002
ORD-000812,2025-06-01 16:14:30,A4,DEAL-004
ORD-000813,2025-06-01 11:26:27,A1,DEAL-006
ORD-000814,2025-06-01 09:12:04,A2,DEAL-007
ORD-000815,2025-06-01 09:28:17,A3,DEAL-008
ORD-000816,2025-06-05 12:06:45,A1,DEAL-001
ORD-000817,2025-06-06 09:18:01,A3,DEAL-003
ORD-000818,2025-06-06 11:31:29,A5,DEAL-005
ORD-000819,2025-06-10 15:18:34,A1,DEAL-001
ORD-000820,2025-06-11 08:35:26,A4,DEAL-004
ORD-000821,2025-06-12 14:41:36,A2,DEAL-002
ORD-000822,2025-06-15 14:05:09,A3,DEAL-003
ORD-000823,2025-06-16 16:14:47,A1,DEAL-001
ORD-000824,2025-06-17 17:38:39,A5,DEAL-005
ORD-000825,2025-06-18 14:45:17,A2,DEAL-002
ORD-000826,2025-06-19 11:41:38,A4,DEAL-004
ORD-000827,2025-06-21 17:50:22,A3,DEAL-003
ORD-000828,2025-06-22 10:29:56,A1,DEAL-001
ORD-000829,2025-06-23 10:28:34,A2,DEAL-002
ORD-000830,2025-06-26 17:59:00,A5,DEAL-005
ORD-000831,2025-06-27 11:18:46,A4,DEAL-004
ORD-000832,2025-06-29 17:16:32,A2,DEAL-002
ORD-000833,2025-06-29 14:04:49,A3,DEAL-003
ORD-000834,2025-07-02 13:38:13,A5,DEAL-005
ORD-000835,2025-07-04 13:40:58,A1,DEAL-001
ORD-000836,2025-07-05 11:50:29,A4,DEAL-004
ORD-000837,2025-07-07 11:07:23,A3,DEAL-003
ORD-000838,2025-07-09 10:31:37,A2,DEAL-002
ORD-000839,2025-07-09 16:26:33,A5,DEAL-005
ORD-000840,2025-07-14 12:16:06,A4,DEAL-004
ORD-000841,2025-07-15 15:30:55,A1,DEAL-006
ORD-000842,2025-07-15 09:02:09,A2,DEAL-007
ORD-000843,2025-07-15 12:55:09,A3,DEAL-008
ORD-000844,2025-07-16 16:37:51,A1,DEAL-001
ORD-000845,2025-07-17 11:50:26,A3,DEAL-003
ORD-000846,2025-07-18 17:51:20,A2,DEAL-002
ORD-000847,2025-07-18 14:45:53,A5,DEAL-005
ORD-000848,2025-07-22 09:31:55,A4,DEAL-004
ORD-000849,2025-07-25 17:17:20,A2,DEAL-002
ORD-000850,2025-07-27 09:48:21,A1,DEAL-001
ORD-000851,2025-07-27 08:00:20,A3,DEAL-003
ORD-000852,2025-07-28 09:33:28,A5,DEAL-005
ORD-000853,2025-07-29 11:34:07,A4,DEAL-004
ORD-000854,2025-08-01 12:03:42,A2,DEAL-002
ORD-000855,2025-08-03 10:39:13,A4,DEAL-004
ORD-000856,2025-08-03 08:56:14,A5,DEAL-005
ORD-000857,2025-08-04 17:48:07,A1,DEAL-001
ORD-000858,2025-08-05 12:21:12,A3,DEAL-003
ORD-000859,2025-08-08 10:20:37,A4,DEAL-004
ORD-000860,2025-08-11 14:43:37,A2,DEAL-002
ORD-000861,2025-08-11 11:07:11,A5,DEAL-005
ORD-000862,2025-08-12 12:49:10,A1,DEAL-001
ORD-000863,2025-08-13 08:24:44,A3,DEAL-003
ORD-000864,2025-08-15 17:34:13,A1,DEAL-006
ORD-000865,2025-08-18 16:23:18,A5,DEAL-005
ORD-000866,2025-08-20 10:19:30,A4,DEAL-004
ORD-000867,2025-08-21 13:24:36,A1,DEAL-001
ORD-000868,2025-08-22 09:52:26,A3,DEAL-003
ORD-000869,2025-08-23 10:15:24,A2,DEAL-002
ORD-000870,2025-08-28 12:33:14,A1,DEAL-001
ORD-000871,2025-08-28 09:33:21,A2,DEAL-002
ORD-000872,2025-08-29 09:15:27,A5,DEAL-005
ORD-000873,2025-08-31 08:12:13,A4,DEAL-004
ORD-000874,2025-09-01 14:51:01,A3,DEAL-003
ORD-000875,2025-09-01 11:54:56,A2,DEAL-007
ORD-000876,2025-09-01 13:22:43,A3,DEAL-008
ORD-000877,2025-09-05 15:17:00,A1,DEAL-001
ORD-000878,2025-09-08 09:06:07,A2,DEAL-002
ORD-000879,2025-09-08 16:03:38,A5,DEAL-005
ORD-000880,2025-09-09 15:40:56,A4,DEAL-004
ORD-000881,2025-09-11 10:39:44,A3,DEAL-003
ORD-000882,2025-09-13 17:36:26,A5,DEAL-005
ORD-000883,2025-09-14 13:35:28,A2,DEAL-002
ORD-000884,2025-09-15 10:10:30,A1,DEAL-001
ORD-000885,2025-09-16 11:25:02,A4,DEAL-004
ORD-000886,2025-09-21 09:24:42,A2,DEAL-002
ORD-000887,2025-09-23 11:29:30,A3,DEAL-003
ORD-000888,2025-09-23 14:01:33,A4,DEAL-004
ORD-000889,2025-09-24 15:39:25,A5,DEAL-005
ORD-000890,2025-09-25 15:01:37,A1,DEAL-001
ORD-000891,2025-09-28 10:08:11,A2,DEAL-002
ORD-000892,2025-09-28 17:27:26,A4,DEAL-004
ORD-000893,2025-10-01 10:01:16,A1,DEAL-006
ORD-000894,2025-10-01 17:33:25,A2,DEAL-007
ORD-000895,2025-10-02 09:39:40,A3,DEAL-003
ORD-000896,2025-10-05 11:35:23,A5,DEAL-005
ORD-000897,2025-10-06 15:34:34,A1,DEAL-001
ORD-000898,2025-10-06 16:59:07,A4,DEAL-004
ORD-000899,2025-10-07 12:37:51,A2,DEAL-002
ORD-000900,2025-10-08 12:22:57,A3,DEAL-003
ORD-000901,2025-10-12 15:01:01,A4,DEAL-004
ORD-000902,2025-10-14 16:06:25,A2,DEAL-002
ORD-000903,2025-10-14 12:46:47,A3,DEAL-008
ORD-000904,2025-10-15 13:01:17,A1,DEAL-001
ORD-000905,2025-10-15 12:57:50,A3,DEAL-003
ORD-000906,2025-10-16 12:59:45,A5,DEAL-005
ORD-000907,2025-10-23 12:35:03,A4,DEAL-004
ORD-000908,2025-10-25 13:50:59,A2,DEAL-002
ORD-000909,2025-10-26 16:38:42,A1,DEAL-001
ORD-000910,2025-10-27 15:01:19,A3,DEAL-003
ORD-000911,2025-10-28 10:02:22,A5,DEAL-005
ORD-000912,2025-10-31 16:56:35,A1,DEAL-001
ORD-000913,2025-11-02 12:15:05,A4,DEAL-004
ORD-000914,2025-11-04 12:29:01,A2,DEAL-002
ORD-000915,2025-11-04 13:25:45,A5,DEAL-005
ORD-000916,2025-11-07 11:18:30,A3,DEAL-003
ORD-000917,2025-11-08 15:48:31,A1,DEAL-001
ORD-000918,2025-11-12 17:05:11,A4,DEAL-004
ORD-000919,2025-11-13 10:34:41,A1,DEAL-001
ORD-000920,2025-11-14 15:36:08,A2,DEAL-002
ORD-000921,2025-11-14 09:13:26,A5,DEAL-005
ORD-000922,2025-11-14 17:30:35,A1,DEAL-006
ORD-000923,2025-11-14 16:20:04,A2,DEAL-007
ORD-000924,2025-11-15 14:59:31,A3,DEAL-008
ORD-000925,2025-11-17 14:37:09,A4,DEAL-004
ORD-000926,2025-11-18 12:54:51,A3,DEAL-003
ORD-000927,2025-11-23 13:06:30,A1,DEAL-001
ORD-000928,2025-11-23 08:16:21,A2,DEAL-002
ORD-000929,2025-11-23 10:06:49,A5,DEAL-005
ORD-000930,2025-11-24 17:35:18,A4,DEAL-004
ORD-000931,2025-11-28 13:24:36,A3,DEAL-003
