purchase_order_id,order_date,expected_delivery_date,supplier_id,supplier_name,account_group,location_id,purchase_order_number,currency,order_subtotal_ex_tax,shipping_fee_ex_tax,tax_amount,discount_amount_incl_tax,order_total_incl_tax,order_status,approver,payment_method,payment_confirmation_id,payment_date,payment_amount
PO-2023-004417,2023-07-12,2023-07-17,SUP-EV-003,BYD,DIRECT_MATERIAL,STM,PO-NUM-00004417,JPY,94144.1424,1300.0,9414.41424,8775,96213.55664,received,高橋美咲,bank_transfer,PAY-00004417,2023-08-11,96213.55664
PO-2023-004418,2023-07-11,2023-07-16,SUP-EV-001,CATL,DIRECT_MATERIAL,SZK,PO-NUM-00004418,JPY,65923.2556,2240.9090909090905,6592.325560000001,1774,73206.58116,received,小林誠,現金,PAY-00004418,2023-08-10,73206.58116
PO-2023-004419,2023-07-11,2023-07-16,SUP-EV-001,CATL,DIRECT_MATERIAL,HMM,PO-NUM-00004419,JPY,14184.0,3231.818181818181,1416.0,234,18921.0,received,佐藤花子,銀行振込,PAY-00004419,2023-08-10,18921.0
PO-2023-004420,2023-07-10,2023-07-13,SUP-AUTO-001,デンソー,MRO,KMM,PO-NUM-00004420,JPY,2598.0,1431.8181818181818,258.0,9,4422.0,received,佐藤花子,現金,PAY-00004420,2023-08-09,4422.0
PO-2023-004421,2023-07-07,2023-07-08,SUP-EV-001,CATL,MRO,SZK,PO-NUM-00004421,JPY,9396.0,3665.454545454545,939.0,117,14250.0,received,佐藤花子,銀行振込,PAY-00004421,2023-08-06,14250.0
PO-2023-004422,2023-07-08,2023-07-12,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,HMM,PO-NUM-00004422,JPY,1057503.0,3785.454545454545,105750.0,23844,1143573.0,received,小林誠,現金,PAY-00004422,2023-08-07,1143573.0
PO-2023-004423,2023-07-11,2023-07-15,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,SZK,PO-NUM-00004423,JPY,429450.0,2945.454545454545,42945.0,10245,465390.0,received,高橋美咲,手形,PAY-00004423,2023-08-10,465390.0
PO-2023-004424,2023-07-16,2023-07-18,SUP-EXHA-002,日本発条,MRO,STM,PO-NUM-00004424,JPY,224706.0,3823.636363636364,22470.0,5994,245388.0,received,山田太郎,現金,PAY-00004424,2023-08-15,245388.0
PO-2023-004425,2023-07-15,2023-07-19,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,HTB,PO-NUM-00004425,JPY,108453.0,2271.818181818181,10845.0,1992,119805.0,received,鈴木次郎,bank_transfer,PAY-00004425,2023-08-14,119805.0
PO-2023-004426,2023-07-16,2023-07-16,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,STM,PO-NUM-00004426,JPY,69936.0,1491.8181818181818,6993.0,1026,77544.0,received,山田太郎,銀行振込,PAY-00004426,2023-08-15,77544.0
PO-2023-004427,2023-07-05,2023-07-09,SUP-SUSP-002,KYB,DIRECT_MATERIAL,KMM,PO-NUM-00004427,JPY,132564.0,3469.090909090909,13254.0,417,149217.0,received,小林誠,現金,PAY-00004427,2023-08-04,149217.0
PO-2023-004428,2023-07-09,2023-07-12,SUP-ELEC-002,ボッシュ,DIRECT_MATERIAL,STM,PO-NUM-00004428,JPY,182460.0,1551.8181818181818,18246.0,555,201858.0,received,小林誠,手形,PAY-00004428,2023-08-08,201858.0
PO-2023-004429,2023-07-07,2023-07-09,SUP-EV-002,LGエナジーソリューション,MRO,SZK,PO-NUM-00004429,JPY,1325898.0,4088.181818181818,132588.0,13476,1449507.0,received,田中一郎,bank_transfer,PAY-00004429,2023-08-06,1449507.0
PO-2023-004430,2023-07-09,2023-07-12,SUP-EV-003,BYD,MRO,STM,PO-NUM-00004430,JPY,201633.0,2825.454545454545,20163.0,4950,219954.0,received,小林誠,手形,PAY-00004430,2023-08-08,219954.0
PO-2023-004431,2023-07-12,2023-07-15,SUP-SUSP-001,ヨロズ,DIRECT_MATERIAL,HTB,PO-NUM-00004431,JPY,233610.0,1483.6363636363635,23361.0,4305,254298.0,received,小林誠,銀行振込,PAY-00004431,2023-08-11,254298.0
PO-2023-004432,2023-07-09,2023-07-12,SUP-AUTO-003,ジヤトコ,MRO,HTB,PO-NUM-00004432,JPY,225555.0,3602.7272727272725,22554.0,4704,247368.0,received,山田太郎,bank_transfer,PAY-00004432,2023-08-08,247368.0
PO-2023-004433,2023-07-17,2023-07-17,SUP-EV-003,BYD,MRO,HTB,PO-NUM-00004433,JPY,101595.0,1778.181818181818,10158.0,1941,111768.0,received,小林誠,bank_transfer,PAY-00004433,2023-08-16,111768.0
PO-2023-004434,2023-07-05,2023-07-09,SUP-EV-002,LGエナジーソリューション,MRO,SZK,PO-NUM-00004434,JPY,286272.0,4039.090909090909,28626.0,6915,312426.0,received,佐藤花子,bank_transfer,PAY-00004434,2023-08-04,312426.0
PO-2023-004435,2023-07-09,2023-07-11,SUP-EXHA-003,日本特殊陶業,MRO,SZK,PO-NUM-00004435,JPY,287364.0,2315.454545454545,28734.0,150,318495.0,received,山田太郎,bank_transfer,PAY-00004435,2023-08-08,318495.0
PO-2023-004436,2023-07-08,2023-07-08,SUP-AUTO-003,ジヤトコ,MRO,HTB,PO-NUM-00004436,JPY,288786.0,2307.272727272727,28878.0,6492,313710.0,received,高橋美咲,銀行振込,PAY-00004436,2023-08-07,313710.0
PO-2023-004437,2023-07-06,2023-07-09,SUP-AUTO-003,ジヤトコ,DIRECT_MATERIAL,KMM,PO-NUM-00004437,JPY,243822.0,2661.818181818181,24381.0,2991,268140.0,received,小林誠,現金,PAY-00004437,2023-08-05,268140.0
PO-2023-004438,2023-07-15,2023-07-19,SUP-EXHA-002,日本発条,MRO,HTB,PO-NUM-00004438,JPY,14895.0,2727.272727272727,1488.0,393,18990.0,received,小林誠,手形,PAY-00004438,2023-08-14,18990.0
PO-2023-004439,2023-07-10,2023-07-12,SUP-EV-001,CATL,DIRECT_MATERIAL,HMM,PO-NUM-00004439,JPY,3162.0,2470.9090909090905,315.0,36,6159.0,received,佐藤花子,bank_transfer,PAY-00004439,2023-08-09,6159.0
PO-2023-004440,2023-07-07,2023-07-12,SUP-SUSP-003,日立Astemo,MRO,HTB,PO-NUM-00004440,JPY,8760.0,3758.181818181818,876.0,171,13599.0,received,田中一郎,銀行振込,PAY-00004440,2023-08-06,13599.0
PO-2023-004441,2023-07-16,2023-07-16,SUP-EV-003,BYD,MRO,STM,PO-NUM-00004441,JPY,1944483.0,2135.454545454545,194448.0,42696,2098584.0,received,鈴木次郎,bank_transfer,PAY-00004441,2023-08-15,2098584.0
PO-2023-004442,2023-07-17,2023-07-19,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,HTB,PO-NUM-00004442,JPY,537474.0,2918.181818181818,53745.0,14544,579885.0,received,鈴木次郎,現金,PAY-00004442,2023-08-16,579885.0
PO-2023-004443,2023-07-09,2023-07-10,SUP-EV-001,CATL,DIRECT_MATERIAL,HMM,PO-NUM-00004443,JPY,234060.0,2023.6363636363635,23406.0,7275,252417.0,received,小林誠,現金,PAY-00004443,2023-08-08,252417.0
PO-2023-004444,2023-07-14,2023-07-14,SUP-SUSP-002,KYB,DIRECT_MATERIAL,KMM,PO-NUM-00004444,JPY,141951.0,2198.181818181818,14193.0,2076,156486.0,received,小林誠,bank_transfer,PAY-00004444,2023-08-13,156486.0
PO-2023-004445,2023-07-12,2023-07-17,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,HTB,PO-NUM-00004445,JPY,77163.0,2484.5454545454545,7716.0,2538,85074.0,received,小林誠,bank_transfer,PAY-00004445,2023-08-11,85074.0
PO-2023-004446,2023-07-18,2023-07-19,SUP-ELEC-002,ボッシュ,DIRECT_MATERIAL,HTB,PO-NUM-00004446,JPY,238728.0,2885.454545454545,23871.0,2070,263703.0,received,小林誠,現金,PAY-00004446,2023-08-17,263703.0
PO-2023-004447,2023-07-12,2023-07-16,SUP-SUSP-002,KYB,DIRECT_MATERIAL,HTB,PO-NUM-00004447,JPY,130428.0,2612.7272727272725,13041.0,66,146277.0,received,佐藤花子,手形,PAY-00004447,2023-08-11,146277.0
PO-2023-004448,2023-07-13,2023-07-14,SUP-AUTO-002,アイシン,DIRECT_MATERIAL,STM,PO-NUM-00004448,JPY,1291248.0,3212.7272727272725,129123.0,21681,1402224.0,received,田中一郎,現金,PAY-00004448,2023-08-12,1402224.0
PO-2023-004449,2023-07-15,2023-07-16,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,HMM,PO-NUM-00004449,JPY,72690.0,3130.9090909090905,7269.0,1380,82023.0,received,鈴木次郎,手形,PAY-00004449,2023-08-14,82023.0
PO-2023-004450,2023-07-09,2023-07-12,SUP-AUTO-001,デンソー,MRO,STM,PO-NUM-00004450,JPY,292395.0,2181.818181818181,29238.0,3321,320712.0,received,山本進,bank_transfer,PAY-00004450,2023-08-08,320712.0
PO-2023-004451,2023-07-13,2023-07-14,SUP-AUTO-001,デンソー,MRO,KMM,PO-NUM-00004451,JPY,183663.0,1884.5454545454545,18366.0,6018,198084.0,received,佐藤花子,現金,PAY-00004451,2023-08-12,198084.0
PO-2023-004452,2023-07-09,2023-07-10,SUP-EV-001,CATL,DIRECT_MATERIAL,KMM,PO-NUM-00004452,JPY,108294.0,1655.4545454545453,10827.0,2349,118593.0,received,山田太郎,銀行振込,PAY-00004452,2023-08-08,118593.0
PO-2023-004453,2023-07-13,2023-07-16,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,HMM,PO-NUM-00004453,JPY,239628.0,1974.5454545454545,23961.0,5451,260310.0,received,山本進,現金,PAY-00004453,2023-08-12,260310.0
PO-2023-004454,2023-07-14,2023-07-15,SUP-EV-001,CATL,MRO,HMM,PO-NUM-00004454,JPY,139254.0,2612.7272727272725,13923.0,3522,152529.0,received,小林誠,手形,PAY-00004454,2023-08-13,152529.0
PO-2023-004455,2023-07-08,2023-07-13,SUP-EXHA-003,日本特殊陶業,MRO,STM,PO-NUM-00004455,JPY,297144.0,2989.090909090909,29712.0,9741,320403.0,received,鈴木次郎,手形,PAY-00004455,2023-08-07,320403.0
PO-2023-004456,2023-07-11,2023-07-12,SUP-ELEC-002,ボッシュ,DIRECT_MATERIAL,HTB,PO-NUM-00004456,JPY,233322.0,3760.9090909090905,23331.0,5769,255021.0,received,佐藤花子,bank_transfer,PAY-00004456,2023-08-10,255021.0
PO-2023-004457,2023-07-20,2023-07-23,SUP-AUTO-003,ジヤトコ,DIRECT_MATERIAL,KMM,PO-NUM-00004457,JPY,8667.0,1603.6363636363635,864.0,159,11136.0,received,佐藤花子,銀行振込,PAY-00004457,2023-08-19,11136.0
PO-2023-004458,2023-07-13,2023-07-16,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,SZK,PO-NUM-00004458,JPY,5478.0,3321.818181818181,546.0,45,9633.0,received,鈴木次郎,手形,PAY-00004458,2023-08-12,9633.0
PO-2023-004459,2023-07-18,2023-07-19,SUP-EXHA-001,フタバ産業,MRO,SZK,PO-NUM-00004459,JPY,5940.0,2061.818181818181,594.0,75,8727.0,received,田中一郎,銀行振込,PAY-00004459,2023-08-17,8727.0
PO-2023-004460,2023-07-22,2023-07-26,SUP-ELEC-002,ボッシュ,MRO,HMM,PO-NUM-00004460,JPY,1699035.0,3384.545454545454,169902.0,53652,1819008.0,received,鈴木次郎,手形,PAY-00004460,2023-08-21,1819008.0
PO-2023-004461,2023-07-20,2023-07-25,SUP-EV-001,CATL,MRO,HTB,PO-NUM-00004461,JPY,552840.0,4088.181818181818,55284.0,16635,595986.0,received,山田太郎,現金,PAY-00004461,2023-08-19,595986.0
PO-2023-004462,2023-07-15,2023-07-16,SUP-EV-001,CATL,MRO,HMM,PO-NUM-00004462,JPY,115593.0,1439.9999999999998,11559.0,687,128049.0,received,田中一郎,手形,PAY-00004462,2023-08-14,128049.0
PO-2023-004463,2023-07-16,2023-07-20,SUP-SUSP-001,ヨロズ,MRO,HTB,PO-NUM-00004463,JPY,63432.0,2877.272727272727,6342.0,414,72525.0,received,高橋美咲,現金,PAY-00004463,2023-08-15,72525.0
PO-2023-004464,2023-07-15,2023-07-16,SUP-EXHA-001,フタバ産業,DIRECT_MATERIAL,STM,PO-NUM-00004464,JPY,149928.0,2130.0,14991.0,4395,162867.0,received,山本進,銀行振込,PAY-00004464,2023-08-14,162867.0
PO-2023-004465,2023-07-17,2023-07-19,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,SZK,PO-NUM-00004465,JPY,142140.0,2874.5454545454545,14214.0,1854,157662.0,received,高橋美咲,bank_transfer,PAY-00004465,2023-08-16,157662.0
PO-2023-004466,2023-07-16,2023-07-20,SUP-EV-001,CATL,DIRECT_MATERIAL,HMM,PO-NUM-00004466,JPY,165696.0,3930.0,16569.0,3891,182697.0,received,高橋美咲,銀行振込,PAY-00004466,2023-08-15,182697.0
PO-2023-004467,2023-07-24,2023-07-26,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,KMM,PO-NUM-00004467,JPY,699111.0,2162.7272727272725,69909.0,1377,770022.0,received,山本進,現金,PAY-00004467,2023-08-23,770022.0
PO-2023-004468,2023-07-17,2023-07-19,SUP-AUTO-002,アイシン,MRO,SZK,PO-NUM-00004468,JPY,247758.0,2078.181818181818,24774.0,6765,268053.0,received,小林誠,現金,PAY-00004468,2023-08-16,268053.0
PO-2023-004469,2023-07-16,2023-07-19,SUP-EV-001,CATL,MRO,SZK,PO-NUM-00004469,JPY,218358.0,2727.272727272727,21834.0,2673,240519.0,received,佐藤花子,手形,PAY-00004469,2023-08-15,240519.0
PO-2023-004470,2023-07-18,2023-07-23,SUP-ELEC-002,ボッシュ,MRO,HMM,PO-NUM-00004470,JPY,165543.0,3158.181818181818,16554.0,3360,182211.0,received,佐藤花子,bank_transfer,PAY-00004470,2023-08-17,182211.0
PO-2023-004471,2023-07-15,2023-07-19,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,HTB,PO-NUM-00004471,JPY,241680.0,4000.9090909090905,24168.0,6966,263283.0,received,小林誠,bank_transfer,PAY-00004471,2023-08-14,263283.0
PO-2023-004472,2023-07-20,2023-07-21,SUP-EXHA-002,日本発条,MRO,STM,PO-NUM-00004472,JPY,155232.0,4058.181818181818,15522.0,555,174663.0,received,高橋美咲,現金,PAY-00004472,2023-08-19,174663.0
PO-2023-004473,2023-07-21,2023-07-25,SUP-AUTO-001,デンソー,MRO,KMM,PO-NUM-00004473,JPY,299406.0,2091.818181818181,29940.0,6,331641.0,received,山本進,現金,PAY-00004473,2023-08-20,331641.0
PO-2023-004474,2023-07-23,2023-07-26,SUP-ELEC-002,ボッシュ,MRO,HMM,PO-NUM-00004474,JPY,171402.0,4006.363636363636,17139.0,36,192912.0,received,佐藤花子,銀行振込,PAY-00004474,2023-08-22,192912.0
PO-2023-004475,2023-07-17,2023-07-19,SUP-EXHA-001,フタバ産業,MRO,SZK,PO-NUM-00004475,JPY,297714.0,1611.8181818181818,29769.0,840,328416.0,received,佐藤花子,現金,PAY-00004475,2023-08-16,328416.0
PO-2023-004476,2023-07-14,2023-07-19,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,STM,PO-NUM-00004476,JPY,3532.0,1778.181818181818,352.0,91,5750.0,received,小林誠,銀行振込,PAY-00004476,2023-08-13,5750.0
PO-2023-004477,2023-07-22,2023-07-25,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,HMM,PO-NUM-00004477,JPY,1353.0,1900.0,134.0,36,3542.0,received,鈴木次郎,bank_transfer,PAY-00004477,2023-08-21,3542.0
PO-2023-004478,2023-07-16,2023-07-18,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,KMM,PO-NUM-00004478,JPY,6840.0,3180.9090909090905,684.0,127,10896.0,received,山田太郎,現金,PAY-00004478,2023-08-15,10896.0
PO-2023-004479,2023-07-19,2023-07-23,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,KMM,PO-NUM-00004479,JPY,768643.0,1251.8181818181818,76862.0,19612,827270.0,received,小林誠,現金,PAY-00004479,2023-08-18,827270.0
PO-2023-004480,2023-07-25,2023-07-25,SUP-EV-002,LGエナジーソリューション,DIRECT_MATERIAL,HMM,PO-NUM-00004480,JPY,389788.0,2570.0,38978.0,5169,426424.0,received,鈴木次郎,銀行振込,PAY-00004480,2023-08-24,426424.0
PO-2023-004481,2023-07-18,2023-07-22,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,HTB,PO-NUM-00004481,JPY,127893.0,2629.090909090909,12787.0,3288,140284.0,received,佐藤花子,bank_transfer,PAY-00004481,2023-08-17,140284.0
PO-2023-004482,2023-07-20,2023-07-21,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,HMM,PO-NUM-00004482,JPY,74340.0,1341.8181818181818,7432.0,2203,81045.0,received,山本進,bank_transfer,PAY-00004482,2023-08-19,81045.0
PO-2023-004483,2023-07-23,2023-07-26,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,KMM,PO-NUM-00004483,JPY,77200.0,2199.090909090909,7718.0,1147,86191.0,received,小林誠,手形,PAY-00004483,2023-08-22,86191.0
PO-2023-004484,2023-07-15,2023-07-18,SUP-ELEC-002,ボッシュ,DIRECT_MATERIAL,SZK,PO-NUM-00004484,JPY,116092.0,1756.3636363636365,11608.0,343,129290.0,received,小林誠,銀行振込,PAY-00004484,2023-08-14,129290.0
PO-2023-004485,2023-07-19,2023-07-22,SUP-SUSP-002,KYB,MRO,STM,PO-NUM-00004485,JPY,172036.0,2111.818181818181,17203.0,4862,186700.0,received,田中一郎,現金,PAY-00004485,2023-08-18,186700.0
PO-2023-004486,2023-07-19,2023-07-20,SUP-EXHA-002,日本発条,MRO,HTB,PO-NUM-00004486,JPY,205536.0,1254.5454545454545,20553.0,1795,225674.0,received,山田太郎,現金,PAY-00004486,2023-08-18,225674.0
PO-2023-004487,2023-07-22,2023-07-25,SUP-EXHA-001,フタバ産業,DIRECT_MATERIAL,HMM,PO-NUM-00004487,JPY,68803.0,2390.9090909090905,6878.0,2212,76099.0,received,田中一郎,銀行振込,PAY-00004487,2023-08-21,76099.0
PO-2023-004488,2023-07-18,2023-07-21,SUP-EV-003,BYD,DIRECT_MATERIAL,HTB,PO-NUM-00004488,JPY,183686.0,1108.181818181818,18367.0,2860,200412.0,received,山田太郎,銀行振込,PAY-00004488,2023-08-17,200412.0
PO-2023-004489,2023-07-23,2023-07-24,SUP-SUSP-002,KYB,MRO,STM,PO-NUM-00004489,JPY,58972.0,3160.9090909090905,5896.0,1939,66408.0,received,佐藤花子,手形,PAY-00004489,2023-08-22,66408.0
PO-2023-004490,2023-07-22,2023-07-25,SUP-EV-003,BYD,MRO,HMM,PO-NUM-00004490,JPY,223408.0,3209.090909090909,22339.0,4221,245056.0,received,高橋美咲,銀行振込,PAY-00004490,2023-08-21,245056.0
PO-2023-004491,2023-07-25,2023-07-25,SUP-SUSP-003,日立Astemo,MRO,STM,PO-NUM-00004491,JPY,183456.0,2855.454545454545,18345.0,31,204912.0,received,山本進,手形,PAY-00004491,2023-08-24,204912.0
PO-2023-004492,2023-07-20,2023-07-22,SUP-EV-001,CATL,MRO,KMM,PO-NUM-00004492,JPY,210806.0,3101.818181818181,21079.0,5035,230263.0,received,鈴木次郎,銀行振込,PAY-00004492,2023-08-19,230263.0
PO-2023-004493,2023-07-21,2023-07-22,SUP-EV-001,CATL,DIRECT_MATERIAL,KMM,PO-NUM-00004493,JPY,189696.0,2314.5454545454545,18969.0,2788,208423.0,received,高橋美咲,現金,PAY-00004493,2023-08-20,208423.0
PO-2023-004494,2023-07-15,2023-07-18,SUP-EV-003,BYD,MRO,HTB,PO-NUM-00004494,JPY,129475.0,1190.9090909090908,12945.0,832,142898.0,received,田中一郎,手形,PAY-00004494,2023-08-14,142898.0
PO-2023-004495,2023-07-18,2023-07-21,SUP-EXHA-003,日本特殊陶業,MRO,KMM,PO-NUM-00004495,JPY,36960.0,2997.272727272727,3696.0,691,43262.0,received,鈴木次郎,bank_transfer,PAY-00004495,2023-08-17,43262.0
PO-2023-004496,2023-07-17,2023-07-21,SUP-EV-001,CATL,DIRECT_MATERIAL,HTB,PO-NUM-00004496,JPY,46368.0,1192.7272727272723,4636.0,710,51607.0,received,山田太郎,現金,PAY-00004496,2023-08-16,51607.0
PO-2023-004497,2023-07-19,2023-07-19,SUP-EV-003,BYD,DIRECT_MATERIAL,KMM,PO-NUM-00004497,JPY,50760.0,2875.454545454545,5076.0,744,58255.0,received,小林誠,銀行振込,PAY-00004497,2023-08-18,58255.0
PO-2023-004498,2023-07-23,2023-07-28,SUP-ELEC-002,ボッシュ,DIRECT_MATERIAL,HTB,PO-NUM-00004498,JPY,11531520.0,3101.818181818181,1153152.0,341460,12346624.0,received,山田太郎,bank_transfer,PAY-00004498,2023-08-22,12346624.0
PO-2023-004499,2023-07-18,2023-07-21,SUP-EXHA-001,フタバ産業,MRO,SZK,PO-NUM-00004499,JPY,2171928.0,1956.3636363636365,217192.0,22370,2368903.0,received,小林誠,銀行振込,PAY-00004499,2023-08-17,2368903.0
PO-2023-004500,2023-07-20,2023-07-21,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,HMM,PO-NUM-00004500,JPY,1790088.0,2010.9090909090908,179008.0,53618,1917691.0,received,山本進,現金,PAY-00004500,2023-08-19,1917691.0
PO-2023-004501,2023-07-15,2023-07-18,SUP-EXHA-003,日本特殊陶業,MRO,HTB,PO-NUM-00004501,JPY,864792.0,1184.5454545454545,86479.0,26992,925581.0,received,高橋美咲,現金,PAY-00004501,2023-08-14,925581.0
PO-2023-004502,2023-07-18,2023-07-19,SUP-EV-001,CATL,DIRECT_MATERIAL,HMM,PO-NUM-00004502,JPY,1196664.0,2842.7272727272725,119666.0,21969,1297488.0,received,高橋美咲,現金,PAY-00004502,2023-08-17,1297488.0
PO-2023-004503,2023-07-18,2023-07-22,SUP-SUSP-002,KYB,DIRECT_MATERIAL,HMM,PO-NUM-00004503,JPY,1236432.0,3154.5454545454545,123643.0,38332,1325212.0,received,田中一郎,手形,PAY-00004503,2023-08-17,1325212.0
PO-2023-004504,2023-07-20,2023-07-23,SUP-ELEC-002,ボッシュ,DIRECT_MATERIAL,HMM,PO-NUM-00004504,JPY,1734144.0,1642.7272727272723,173414.0,34380,1874985.0,received,鈴木次郎,bank_transfer,PAY-00004504,2023-08-19,1874985.0
PO-2023-004505,2023-07-23,2023-07-25,SUP-SUSP-002,KYB,DIRECT_MATERIAL,KMM,PO-NUM-00004505,JPY,8044896.0,1840.9090909090908,804489.0,196610,8654800.0,received,高橋美咲,手形,PAY-00004505,2023-08-22,8654800.0
PO-2023-004506,2023-07-21,2023-07-25,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,SZK,PO-NUM-00004506,JPY,1916472.0,2613.6363636363635,191647.0,42736,2068257.0,received,高橋美咲,銀行振込,PAY-00004506,2023-08-20,2068257.0
PO-2023-004507,2023-07-21,2023-07-22,SUP-EV-002,LGエナジーソリューション,MRO,KMM,PO-NUM-00004507,JPY,1451880.0,2210.0,145188.0,35767,1563732.0,received,田中一郎,現金,PAY-00004507,2023-08-20,1563732.0
PO-2023-004508,2023-07-19,2023-07-22,SUP-EV-001,CATL,MRO,HMM,PO-NUM-00004508,JPY,1757280.0,1948.181818181818,175728.0,47356,1887794.0,received,田中一郎,銀行振込,PAY-00004508,2023-08-18,1887794.0
PO-2023-004509,2023-07-15,2023-07-19,SUP-EXHA-002,日本発条,MRO,KMM,PO-NUM-00004509,JPY,2251944.0,1419.9999999999998,225194.0,9096,2469604.0,received,田中一郎,現金,PAY-00004509,2023-08-14,2469604.0
PO-2023-004510,2023-07-28,2023-07-29,SUP-EXHA-003,日本特殊陶業,MRO,HMM,PO-NUM-00004510,JPY,1858656.0,2364.5454545454545,185865.0,45984,2001139.0,received,佐藤花子,現金,PAY-00004510,2023-08-27,2001139.0
PO-2023-004511,2023-07-26,2023-07-27,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,SZK,PO-NUM-00004511,JPY,1920048.0,1627.2727272727273,192004.0,42307,2071536.0,received,田中一郎,銀行振込,PAY-00004511,2023-08-25,2071536.0
PO-2023-004512,2023-07-17,2023-07-22,SUP-AUTO-001,デンソー,MRO,HTB,PO-NUM-00004512,JPY,1984608.0,3252.7272727272725,198460.0,33504,2153143.0,received,山本進,bank_transfer,PAY-00004512,2023-08-16,2153143.0
PO-2023-004513,2023-07-24,2023-07-27,SUP-AUTO-001,デンソー,MRO,HMM,PO-NUM-00004513,JPY,1020528.0,1334.5454545454545,102052.0,5164,1118884.0,received,山田太郎,銀行振込,PAY-00004513,2023-08-23,1118884.0
PO-2023-004514,2023-07-18,2023-07-18,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,KMM,PO-NUM-00004514,JPY,3678.5875,2678.181818181818,367.85875,62,6930.446249999999,received,佐藤花子,手形,PAY-00004514,2023-08-17,6930.446249999999
PO-2023-004515,2023-07-27,2023-07-27,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,HTB,PO-NUM-00004515,JPY,6578.18,1465.4545454545453,657.8180000000001,216,8631.998,received,山田太郎,現金,PAY-00004515,2023-08-26,8631.998
PO-2023-004516,2023-07-18,2023-07-21,SUP-SUSP-003,日立Astemo,MRO,KMM,PO-NUM-00004516,JPY,529301.1359999999,1000.0,52930.1136,20386,562945.2496,received,小林誠,bank_transfer,PAY-00004516,2023-08-17,562945.2496
PO-2023-004517,2023-07-24,2023-07-28,SUP-ELEC-002,ボッシュ,MRO,HTB,PO-NUM-00004517,JPY,168594.302,2370.9090909090905,16859.4302,9914,178147.7322,received,鈴木次郎,手形,PAY-00004517,2023-08-23,178147.7322
PO-2023-004518,2023-07-16,2023-07-20,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,KMM,PO-NUM-00004518,JPY,261676.7855,2704.5454545454545,26167.67855,1596,289223.46405,received,鈴木次郎,bank_transfer,PAY-00004518,2023-08-15,289223.46405
PO-2023-004519,2023-07-27,2023-07-29,SUP-EXHA-001,フタバ産業,MRO,HTB,PO-NUM-00004519,JPY,96874.829,2440.9090909090905,9687.4829,6195,103052.3119,received,小林誠,銀行振込,PAY-00004519,2023-08-26,103052.3119
PO-2023-004520,2023-07-27,2023-07-28,SUP-AUTO-002,アイシン,MRO,SZK,PO-NUM-00004520,JPY,153298.797,1872.7272727272723,15329.8797,16163,154525.67669999998,received,高橋美咲,銀行振込,PAY-00004520,2023-08-26,154525.67669999998
PO-2023-004521,2023-07-25,2023-07-25,SUP-EXHA-001,フタバ産業,DIRECT_MATERIAL,KMM,PO-NUM-00004521,JPY,105698.493,2680.0,10569.849300000002,13601,105615.3423,received,高橋美咲,現金,PAY-00004521,2023-08-24,105615.3423
PO-2023-004522,2023-07-22,2023-07-23,SUP-EXHA-003,日本特殊陶業,MRO,HTB,PO-NUM-00004522,JPY,578424.808,1677.272727272727,57842.4808,21959,616153.2888,received,田中一郎,手形,PAY-00004522,2023-08-21,616153.2888
PO-2023-004523,2023-07-27,2023-07-28,SUP-AUTO-003,ジヤトコ,MRO,HTB,PO-NUM-00004523,JPY,98897.743,2689.090909090909,9889.7743,1096,110649.5173,received,鈴木次郎,現金,PAY-00004523,2023-08-26,110649.5173
PO-2023-004524,2023-07-23,2023-07-25,SUP-EXHA-001,フタバ産業,MRO,HMM,PO-NUM-00004524,JPY,219554.1765,1799.9999999999998,21955.417650000003,3975,239514.59415,received,高橋美咲,銀行振込,PAY-00004524,2023-08-22,239514.59415
