purchase_order_id,order_date,expected_delivery_date,supplier_id,supplier_name,account_group,location_id,purchase_order_number,currency,order_subtotal_ex_tax,shipping_fee_ex_tax,tax_amount,discount_amount_incl_tax,order_total_incl_tax,order_status,approver,payment_method,payment_confirmation_id,payment_date,payment_amount
PO-2025-009545,2025-05-11,2025-05-14,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,STM,PO-NUM-00009545,JPY,1024301.0,3396.363636363636,102429.0,5969,1124498.0,received,佐藤花子,手形,PAY-00009545,2025-06-10,1124498.0
PO-2025-009546,2025-05-06,2025-05-09,SUP-EXHA-002,日本発条,MRO,SZK,PO-NUM-00009546,JPY,607443.0,2550.0,60741.0,12949,658041.0,received,高橋美咲,手形,PAY-00009546,2025-06-05,658041.0
PO-2025-009547,2025-05-14,2025-05-18,SUP-AUTO-002,アイシン,MRO,HMM,PO-NUM-00009547,JPY,329540.0,2346.363636363636,32953.0,2991,362083.0,received,鈴木次郎,bank_transfer,PAY-00009547,2025-06-13,362083.0
PO-2025-009548,2025-05-04,2025-05-09,SUP-SUSP-002,KYB,MRO,HMM,PO-NUM-00009548,JPY,356780.0,1229.090909090909,35677.0,3666,390144.0,received,鈴木次郎,bank_transfer,PAY-00009548,2025-06-03,390144.0
PO-2025-009549,2025-05-11,2025-05-16,SUP-EXHA-003,日本特殊陶業,MRO,STM,PO-NUM-00009549,JPY,638523.0,3362.7272727272725,63852.0,6266,699807.0,received,高橋美咲,手形,PAY-00009549,2025-06-10,699807.0
PO-2025-009550,2025-05-15,2025-05-16,SUP-EXHA-002,日本発条,MRO,SZK,PO-NUM-00009550,JPY,496108.0,1946.3636363636365,49609.0,9390,538469.0,received,田中一郎,現金,PAY-00009550,2025-06-14,538469.0
PO-2025-009551,2025-05-09,2025-05-13,SUP-AUTO-003,ジヤトコ,DIRECT_MATERIAL,SZK,PO-NUM-00009551,JPY,831416.0,2021.8181818181813,83141.0,5767,911015.0,received,田中一郎,銀行振込,PAY-00009551,2025-06-08,911015.0
PO-2025-009552,2025-05-11,2025-05-12,SUP-EXHA-001,フタバ産業,MRO,KMM,PO-NUM-00009552,JPY,414720.0,2827.272727272727,41472.0,11502,447800.0,received,鈴木次郎,現金,PAY-00009552,2025-06-10,447800.0
PO-2025-009553,2025-05-07,2025-05-12,SUP-SUSP-003,日立Astemo,MRO,HTB,PO-NUM-00009553,JPY,716607.0,2640.9090909090905,71660.0,6642,784530.0,received,高橋美咲,現金,PAY-00009553,2025-06-06,784530.0
PO-2025-009554,2025-05-12,2025-05-15,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,STM,PO-NUM-00009554,JPY,191856.0,2753.6363636363635,19183.0,369,213699.0,received,鈴木次郎,bank_transfer,PAY-00009554,2025-06-11,213699.0
PO-2025-009555,2025-05-11,2025-05-13,SUP-EXHA-002,日本発条,MRO,STM,PO-NUM-00009555,JPY,568166.0,3578.181818181818,56816.0,13575,615343.0,received,鈴木次郎,手形,PAY-00009555,2025-06-10,615343.0
PO-2025-009556,2025-05-08,2025-05-10,SUP-SUSP-002,KYB,DIRECT_MATERIAL,HMM,PO-NUM-00009556,JPY,453729.0,1997.272727272727,45370.0,14072,487225.0,received,山田太郎,手形,PAY-00009556,2025-06-07,487225.0
PO-2025-009557,2025-05-09,2025-05-13,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,HTB,PO-NUM-00009557,JPY,694153.0,2010.0,69414.0,21332,744446.0,received,田中一郎,銀行振込,PAY-00009557,2025-06-08,744446.0
PO-2025-009558,2025-05-10,2025-05-11,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,HTB,PO-NUM-00009558,JPY,345546.0,3190.9090909090905,34554.0,4738,378872.0,received,山本進,bank_transfer,PAY-00009558,2025-06-09,378872.0
PO-2025-009559,2025-05-10,2025-05-15,SUP-ELEC-002,ボッシュ,DIRECT_MATERIAL,KMM,PO-NUM-00009559,JPY,641212.0,3048.181818181818,64119.0,812,707872.0,received,田中一郎,現金,PAY-00009559,2025-06-09,707872.0
PO-2025-009560,2025-05-12,2025-05-13,SUP-SUSP-002,KYB,MRO,STM,PO-NUM-00009560,JPY,5173.348,1376.3636363636365,517.3348,372,6832.6828,received,田中一郎,手形,PAY-00009560,2025-06-11,6832.6828
PO-2025-009561,2025-05-10,2025-05-12,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,SZK,PO-NUM-00009561,JPY,3257.525,2199.090909090909,325.7525,372,5630.2775,received,鈴木次郎,bank_transfer,PAY-00009561,2025-06-09,5630.2775
PO-2025-009562,2025-05-17,2025-05-18,SUP-EXHA-001,フタバ産業,MRO,SZK,PO-NUM-00009562,JPY,307122.871,1678.181818181818,30712.2871,34057,305624.1581,received,鈴木次郎,銀行振込,PAY-00009562,2025-06-16,305624.1581
PO-2025-009563,2025-05-16,2025-05-17,SUP-SUSP-001,ヨロズ,DIRECT_MATERIAL,SZK,PO-NUM-00009563,JPY,53893.404,2937.272727272727,5389.3404,901,61612.7444,received,佐藤花子,手形,PAY-00009563,2025-06-15,61612.7444
PO-2025-009564,2025-05-09,2025-05-10,SUP-EXHA-001,フタバ産業,MRO,STM,PO-NUM-00009564,JPY,162374.392,1273.6363636363635,16237.4392,5977,174035.8312,received,山田太郎,bank_transfer,PAY-00009564,2025-06-08,174035.8312
PO-2025-009565,2025-05-17,2025-05-18,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,HTB,PO-NUM-00009565,JPY,81549.64899999999,2287.272727272727,8154.964899999999,8991,83229.6139,received,山田太郎,現金,PAY-00009565,2025-06-16,83229.6139
PO-2025-009566,2025-05-13,2025-05-18,SUP-EV-003,BYD,DIRECT_MATERIAL,STM,PO-NUM-00009566,JPY,80246.06999999999,1636.3636363636365,8024.607,5524,84546.677,received,佐藤花子,bank_transfer,PAY-00009566,2025-06-12,84546.677
PO-2025-009567,2025-05-17,2025-05-20,SUP-AUTO-001,デンソー,MRO,HMM,PO-NUM-00009567,JPY,72567.984,3322.7272727272725,7256.7984,3194,80285.7824,received,山本進,銀行振込,PAY-00009567,2025-06-16,80285.7824
PO-2025-009568,2025-05-09,2025-05-12,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,HMM,PO-NUM-00009568,JPY,148909.576,1288.181818181818,14890.957600000002,13824,151393.5336,received,鈴木次郎,bank_transfer,PAY-00009568,2025-06-08,151393.5336
PO-2025-009569,2025-05-16,2025-05-21,SUP-EV-002,LGエナジーソリューション,MRO,HTB,PO-NUM-00009569,JPY,100011.423,2174.5454545454545,10001.1423,3712,108692.5653,received,山田太郎,現金,PAY-00009569,2025-06-15,108692.5653
PO-2025-009570,2025-05-11,2025-05-14,SUP-EV-003,BYD,MRO,KMM,PO-NUM-00009570,JPY,92477.294,1464.5454545454545,9247.7294,3861,99475.0234,received,山田太郎,銀行振込,PAY-00009570,2025-06-10,99475.0234
PO-2025-009571,2025-05-15,2025-05-17,SUP-EXHA-001,フタバ産業,MRO,HMM,PO-NUM-00009571,JPY,81681.65699999999,3469.9999999999995,8168.1657,5013,88653.82269999999,received,山田太郎,現金,PAY-00009571,2025-06-14,88653.82269999999
PO-2025-009572,2025-05-11,2025-05-14,SUP-EV-002,LGエナジーソリューション,DIRECT_MATERIAL,HTB,PO-NUM-00009572,JPY,148232.466,3669.090909090909,14823.2466,3996,163095.71259999997,received,鈴木次郎,現金,PAY-00009572,2025-06-10,163095.71259999997
PO-2025-009573,2025-05-19,2025-05-20,SUP-SUSP-001,ヨロズ,MRO,KMM,PO-NUM-00009573,JPY,116654.104,2716.363636363636,11665.4104,11512,119795.5144,received,鈴木次郎,手形,PAY-00009573,2025-06-18,119795.5144
PO-2025-009574,2025-05-12,2025-05-15,SUP-EV-003,BYD,MRO,HTB,PO-NUM-00009574,JPY,90773.708,2213.6363636363635,9077.3708,10181,92105.0788,received,田中一郎,銀行振込,PAY-00009574,2025-06-11,92105.0788
PO-2025-009575,2025-05-12,2025-05-15,SUP-SUSP-003,日立Astemo,MRO,SZK,PO-NUM-00009575,JPY,68177.57999999999,1418.181818181818,6817.757999999999,7816,68739.33799999999,received,小林誠,銀行振込,PAY-00009575,2025-06-11,68739.33799999999
PO-2025-009576,2025-05-20,2025-05-20,SUP-AUTO-002,アイシン,MRO,HTB,PO-NUM-00009576,JPY,149122.38199999998,2660.0,14912.2382,5359,161601.62019999998,received,鈴木次郎,手形,PAY-00009576,2025-06-19,161601.62019999998
PO-2025-009577,2025-05-23,2025-05-25,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,HMM,PO-NUM-00009577,JPY,10440.0,3703.636363636364,1044.0,312,15246.0,received,鈴木次郎,手形,PAY-00009577,2025-06-22,15246.0
PO-2025-009578,2025-05-14,2025-05-17,SUP-AUTO-002,アイシン,MRO,SZK,PO-NUM-00009578,JPY,2769.0,1699.090909090909,276.0,66,4848.0,received,佐藤花子,現金,PAY-00009578,2025-06-13,4848.0
PO-2025-009579,2025-05-20,2025-05-23,SUP-SUSP-001,ヨロズ,MRO,KMM,PO-NUM-00009579,JPY,4428.0,1977.272727272727,441.0,3,7041.0,received,山本進,現金,PAY-00009579,2025-06-19,7041.0
PO-2025-009580,2025-05-15,2025-05-18,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,SZK,PO-NUM-00009580,JPY,1492038.0,2833.6363636363635,149202.0,19158,1625199.0,received,山本進,現金,PAY-00009580,2025-06-14,1625199.0
PO-2025-009581,2025-05-26,2025-05-27,SUP-SUSP-001,ヨロズ,MRO,SZK,PO-NUM-00009581,JPY,517755.0,1802.7272727272723,51774.0,15372,556140.0,received,田中一郎,現金,PAY-00009581,2025-06-25,556140.0
PO-2025-009582,2025-05-18,2025-05-20,SUP-EV-001,CATL,MRO,HTB,PO-NUM-00009582,JPY,200412.0,2001.8181818181813,20040.0,6447,216207.0,received,田中一郎,bank_transfer,PAY-00009582,2025-06-17,216207.0
PO-2025-009583,2025-05-16,2025-05-19,SUP-AUTO-003,ジヤトコ,DIRECT_MATERIAL,SZK,PO-NUM-00009583,JPY,128907.0,2972.7272727272725,12888.0,1173,143892.0,received,田中一郎,bank_transfer,PAY-00009583,2025-06-15,143892.0
PO-2025-009584,2025-05-18,2025-05-21,SUP-EV-001,CATL,MRO,HMM,PO-NUM-00009584,JPY,136332.0,2697.272727272727,13632.0,1131,151800.0,received,田中一郎,銀行振込,PAY-00009584,2025-06-17,151800.0
PO-2025-009585,2025-05-15,2025-05-18,SUP-EXHA-002,日本発条,MRO,HMM,PO-NUM-00009585,JPY,178578.0,3182.7272727272725,17856.0,252,199683.0,received,田中一郎,手形,PAY-00009585,2025-06-14,199683.0
PO-2025-009586,2025-05-17,2025-05-18,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,HTB,PO-NUM-00009586,JPY,238182.0,3534.545454545454,23817.0,6969,258918.0,received,高橋美咲,bank_transfer,PAY-00009586,2025-06-16,258918.0
PO-2025-009587,2025-05-20,2025-05-25,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,HMM,PO-NUM-00009587,JPY,632268.0,2465.454545454545,63225.0,849,697356.0,received,高橋美咲,bank_transfer,PAY-00009587,2025-06-19,697356.0
PO-2025-009588,2025-05-15,2025-05-19,SUP-AUTO-003,ジヤトコ,DIRECT_MATERIAL,STM,PO-NUM-00009588,JPY,154998.0,2989.090909090909,15498.0,1818,171966.0,received,山田太郎,手形,PAY-00009588,2025-06-14,171966.0
PO-2025-009589,2025-05-20,2025-05-23,SUP-EXHA-003,日本特殊陶業,MRO,STM,PO-NUM-00009589,JPY,295854.0,4022.727272727273,29583.0,1158,328704.0,received,小林誠,bank_transfer,PAY-00009589,2025-06-19,328704.0
PO-2025-009590,2025-05-22,2025-05-27,SUP-SUSP-002,KYB,DIRECT_MATERIAL,KMM,PO-NUM-00009590,JPY,210987.0,1527.2727272727273,21096.0,1767,231996.0,received,高橋美咲,bank_transfer,PAY-00009590,2025-06-21,231996.0
PO-2025-009591,2025-05-19,2025-05-21,SUP-EV-002,LGエナジーソリューション,DIRECT_MATERIAL,HTB,PO-NUM-00009591,JPY,79554.0,2473.6363636363635,7953.0,729,89499.0,received,高橋美咲,bank_transfer,PAY-00009591,2025-06-18,89499.0
PO-2025-009592,2025-05-16,2025-05-20,SUP-EXHA-002,日本発条,MRO,HTB,PO-NUM-00009592,JPY,260802.0,2588.181818181818,26079.0,8049,281679.0,received,佐藤花子,銀行振込,PAY-00009592,2025-06-15,281679.0
PO-2025-009593,2025-05-17,2025-05-22,SUP-SUSP-001,ヨロズ,MRO,HMM,PO-NUM-00009593,JPY,212982.0,2661.818181818181,21297.0,3855,233352.0,received,田中一郎,銀行振込,PAY-00009593,2025-06-16,233352.0
PO-2025-009594,2025-05-25,2025-05-26,SUP-EV-001,CATL,DIRECT_MATERIAL,KMM,PO-NUM-00009594,JPY,279156.0,2664.5454545454545,27915.0,5340,304662.0,received,山本進,銀行振込,PAY-00009594,2025-06-24,304662.0
PO-2025-009595,2025-05-18,2025-05-22,SUP-EXHA-002,日本発条,MRO,STM,PO-NUM-00009595,JPY,281094.0,3938.181818181818,28107.0,4935,308598.0,received,佐藤花子,銀行振込,PAY-00009595,2025-06-17,308598.0
PO-2025-009596,2025-05-22,2025-05-25,SUP-ELEC-002,ボッシュ,DIRECT_MATERIAL,SZK,PO-NUM-00009596,JPY,16742.0,1426.3636363636365,1672.0,50,19934.0,received,鈴木次郎,bank_transfer,PAY-00009596,2025-06-21,19934.0
PO-2025-009597,2025-05-18,2025-05-21,SUP-SUSP-002,KYB,DIRECT_MATERIAL,HMM,PO-NUM-00009597,JPY,6729.0,1572.7272727272723,672.0,129,9002.0,received,小林誠,bank_transfer,PAY-00009597,2025-06-17,9002.0
PO-2025-009598,2025-05-24,2025-05-26,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,KMM,PO-NUM-00009598,JPY,6192.0,1686.3636363636365,619.0,151,8515.0,received,鈴木次郎,手形,PAY-00009598,2025-06-23,8515.0
PO-2025-009599,2025-05-18,2025-05-19,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,KMM,PO-NUM-00009599,JPY,2405630.0,2967.272727272727,240561.0,6472,2642983.0,received,佐藤花子,銀行振込,PAY-00009599,2025-06-17,2642983.0
PO-2025-009600,2025-05-20,2025-05-23,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,KMM,PO-NUM-00009600,JPY,394228.0,3069.090909090909,39422.0,1368,435660.0,received,小林誠,銀行振込,PAY-00009600,2025-06-19,435660.0
PO-2025-009601,2025-05-14,2025-05-18,SUP-EXHA-003,日本特殊陶業,MRO,KMM,PO-NUM-00009601,JPY,333624.0,2345.454545454545,33362.0,5359,364207.0,received,山田太郎,bank_transfer,PAY-00009601,2025-06-13,364207.0
PO-2025-009602,2025-05-19,2025-05-21,SUP-EV-002,LGエナジーソリューション,MRO,STM,PO-NUM-00009602,JPY,214732.0,1374.5454545454545,21472.0,3715,234002.0,received,山田太郎,bank_transfer,PAY-00009602,2025-06-18,234002.0
PO-2025-009603,2025-05-19,2025-05-20,SUP-ELEC-002,ボッシュ,MRO,SZK,PO-NUM-00009603,JPY,133761.0,1234.5454545454545,13375.0,1569,146925.0,received,田中一郎,手形,PAY-00009603,2025-06-18,146925.0
PO-2025-009604,2025-05-18,2025-05-18,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,HMM,PO-NUM-00009604,JPY,220368.0,2746.363636363636,22036.0,2664,242762.0,received,山田太郎,手形,PAY-00009604,2025-06-17,242762.0
PO-2025-009605,2025-05-21,2025-05-22,SUP-AUTO-002,アイシン,DIRECT_MATERIAL,KMM,PO-NUM-00009605,JPY,309504.0,2029.090909090909,30950.0,3470,339216.0,received,田中一郎,銀行振込,PAY-00009605,2025-06-20,339216.0
PO-2025-009606,2025-05-18,2025-05-21,SUP-EV-001,CATL,MRO,HMM,PO-NUM-00009606,JPY,1649280.0,3210.9090909090905,164928.0,32025,1785715.0,received,鈴木次郎,現金,PAY-00009606,2025-06-17,1785715.0
PO-2025-009607,2025-05-18,2025-05-21,SUP-EV-001,CATL,DIRECT_MATERIAL,STM,PO-NUM-00009607,JPY,255139.0,2487.272727272727,25512.0,6012,277375.0,received,山本進,銀行振込,PAY-00009607,2025-06-17,277375.0
PO-2025-009608,2025-05-16,2025-05-17,SUP-EXHA-003,日本特殊陶業,MRO,SZK,PO-NUM-00009608,JPY,423038.0,2068.181818181818,42302.0,3691,463924.0,received,山田太郎,銀行振込,PAY-00009608,2025-06-15,463924.0
PO-2025-009609,2025-05-17,2025-05-20,SUP-SUSP-002,KYB,MRO,SZK,PO-NUM-00009609,JPY,217656.0,1675.4545454545453,21765.0,2217,239047.0,received,鈴木次郎,bank_transfer,PAY-00009609,2025-06-16,239047.0
PO-2025-009610,2025-05-24,2025-05-26,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,KMM,PO-NUM-00009610,JPY,289454.0,1832.7272727272723,28944.0,3460,316953.0,received,田中一郎,現金,PAY-00009610,2025-06-23,316953.0
PO-2025-009611,2025-05-16,2025-05-21,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,STM,PO-NUM-00009611,JPY,371500.0,1784.5454545454545,37149.0,5731,404882.0,received,田中一郎,現金,PAY-00009611,2025-06-15,404882.0
PO-2025-009612,2025-05-18,2025-05-21,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,KMM,PO-NUM-00009612,JPY,230188.0,1217.2727272727273,23018.0,1725,252820.0,received,田中一郎,現金,PAY-00009612,2025-06-17,252820.0
PO-2025-009613,2025-05-23,2025-05-25,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,STM,PO-NUM-00009613,JPY,465072.0,1792.7272727272723,46507.0,13754,499797.0,received,鈴木次郎,bank_transfer,PAY-00009613,2025-06-22,499797.0
PO-2025-009614,2025-05-18,2025-05-19,SUP-SUSP-001,ヨロズ,MRO,SZK,PO-NUM-00009614,JPY,434380.0,1180.0,43437.0,1418,477698.0,received,高橋美咲,手形,PAY-00009614,2025-06-17,477698.0
PO-2025-009615,2025-05-19,2025-05-22,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,HMM,PO-NUM-00009615,JPY,18432.0,1217.2727272727273,1843.0,300,21314.0,received,佐藤花子,bank_transfer,PAY-00009615,2025-06-18,21314.0
PO-2025-009616,2025-05-26,2025-05-29,SUP-SUSP-003,日立Astemo,DIRECT_MATERIAL,SZK,PO-NUM-00009616,JPY,13593.0,2471.818181818181,1358.0,278,17392.0,received,佐藤花子,手形,PAY-00009616,2025-06-25,17392.0
PO-2025-009617,2025-05-29,2025-05-31,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,STM,PO-NUM-00009617,JPY,13284.0,2727.272727272727,1327.0,328,17282.0,received,田中一郎,銀行振込,PAY-00009617,2025-06-28,17282.0
PO-2025-009618,2025-05-18,2025-05-22,SUP-EXHA-001,フタバ産業,DIRECT_MATERIAL,HMM,PO-NUM-00009618,JPY,2755180.0,2030.9090909090908,275517.0,49420,2983512.0,received,佐藤花子,bank_transfer,PAY-00009618,2025-06-17,2983512.0
PO-2025-009619,2025-05-28,2025-05-30,SUP-EXHA-003,日本特殊陶業,MRO,STM,PO-NUM-00009619,JPY,1152619.0,3040.9090909090905,115260.0,16948,1254276.0,received,鈴木次郎,bank_transfer,PAY-00009619,2025-06-27,1254276.0
PO-2025-009620,2025-05-24,2025-05-26,SUP-SUSP-002,KYB,DIRECT_MATERIAL,KMM,PO-NUM-00009620,JPY,472593.0,2949.090909090909,47258.0,8133,514963.0,received,山田太郎,現金,PAY-00009620,2025-06-23,514963.0
PO-2025-009621,2025-05-24,2025-05-27,SUP-SUSP-002,KYB,MRO,HMM,PO-NUM-00009621,JPY,151567.0,2716.363636363636,15156.0,1939,167772.0,received,田中一郎,bank_transfer,PAY-00009621,2025-06-23,167772.0
PO-2025-009622,2025-05-24,2025-05-27,SUP-EV-001,CATL,DIRECT_MATERIAL,HMM,PO-NUM-00009622,JPY,286747.0,3160.9090909090905,28672.0,6729,312168.0,received,鈴木次郎,手形,PAY-00009622,2025-06-23,312168.0
PO-2025-009623,2025-05-23,2025-05-27,SUP-EXHA-001,フタバ産業,DIRECT_MATERIAL,KMM,PO-NUM-00009623,JPY,503294.0,1823.6363636363635,50328.0,280,555348.0,received,佐藤花子,手形,PAY-00009623,2025-06-22,555348.0
PO-2025-009624,2025-05-24,2025-05-28,SUP-SUSP-001,ヨロズ,DIRECT_MATERIAL,KMM,PO-NUM-00009624,JPY,444528.0,1661.8181818181818,44452.0,4063,486746.0,received,山田太郎,現金,PAY-00009624,2025-06-23,486746.0
PO-2025-009625,2025-05-20,2025-05-23,SUP-EXHA-003,日本特殊陶業,MRO,STM,PO-NUM-00009625,JPY,2450880.0,1581.8181818181818,245088.0,42590,2655117.0,received,佐藤花子,現金,PAY-00009625,2025-06-19,2655117.0
PO-2025-009626,2025-05-20,2025-05-24,SUP-EXHA-002,日本発条,DIRECT_MATERIAL,HMM,PO-NUM-00009626,JPY,190728.0,3087.272727272727,19072.0,1341,211855.0,received,山田太郎,bank_transfer,PAY-00009626,2025-06-19,211855.0
PO-2025-009627,2025-05-22,2025-05-26,SUP-SUSP-001,ヨロズ,MRO,HMM,PO-NUM-00009627,JPY,179625.0,2925.454545454545,17961.0,3420,197385.0,received,田中一郎,現金,PAY-00009627,2025-06-21,197385.0
PO-2025-009628,2025-05-24,2025-05-28,SUP-AUTO-002,アイシン,DIRECT_MATERIAL,KMM,PO-NUM-00009628,JPY,474300.0,2469.090909090909,47428.0,15172,509272.0,received,鈴木次郎,手形,PAY-00009628,2025-06-23,509272.0
PO-2025-009629,2025-05-16,2025-05-21,SUP-EXHA-003,日本特殊陶業,MRO,KMM,PO-NUM-00009629,JPY,214646.0,2406.363636363636,21463.0,2827,235929.0,received,高橋美咲,手形,PAY-00009629,2025-06-15,235929.0
PO-2025-009630,2025-05-24,2025-05-27,SUP-EXHA-003,日本特殊陶業,DIRECT_MATERIAL,STM,PO-NUM-00009630,JPY,511603.0,3159.090909090909,51158.0,13423,552813.0,received,鈴木次郎,銀行振込,PAY-00009630,2025-06-23,552813.0
PO-2025-009631,2025-05-24,2025-05-24,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,KMM,PO-NUM-00009631,JPY,329846.0,2641.818181818181,32983.0,6530,359205.0,received,山本進,bank_transfer,PAY-00009631,2025-06-23,359205.0
PO-2025-009632,2025-05-19,2025-05-22,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,HMM,PO-NUM-00009632,JPY,664113.0,2951.818181818181,66410.0,20949,712821.0,received,田中一郎,手形,PAY-00009632,2025-06-18,712821.0
PO-2025-009633,2025-05-22,2025-05-25,SUP-EV-003,BYD,DIRECT_MATERIAL,HTB,PO-NUM-00009633,JPY,459849.0,1446.3636363636365,45984.0,2479,504945.0,received,田中一郎,現金,PAY-00009633,2025-06-21,504945.0
PO-2025-009634,2025-05-30,2025-05-31,SUP-EV-001,CATL,MRO,STM,PO-NUM-00009634,JPY,5208.0,1849.090909090909,519.0,66,7695.0,received,鈴木次郎,銀行振込,PAY-00009634,2025-06-29,7695.0
PO-2025-009635,2025-05-27,2025-05-28,SUP-ELEC-001,パナソニックオートモーティブシステムズ,MRO,SZK,PO-NUM-00009635,JPY,11364.0,3100.9090909090905,1134.0,12,15897.0,received,田中一郎,現金,PAY-00009635,2025-06-26,15897.0
PO-2025-009636,2025-05-24,2025-05-28,SUP-EXHA-003,日本特殊陶業,MRO,HTB,PO-NUM-00009636,JPY,6360.0,3136.363636363636,636.0,54,10392.0,received,山本進,現金,PAY-00009636,2025-06-23,10392.0
PO-2025-009637,2025-05-24,2025-05-28,SUP-AUTO-001,デンソー,MRO,SZK,PO-NUM-00009637,JPY,1294893.0,2394.5454545454545,129489.0,29133,1397883.0,received,田中一郎,bank_transfer,PAY-00009637,2025-06-23,1397883.0
PO-2025-009638,2025-05-26,2025-05-29,SUP-SUSP-002,KYB,MRO,HMM,PO-NUM-00009638,JPY,417246.0,3681.8181818181815,41724.0,4737,458283.0,received,鈴木次郎,bank_transfer,PAY-00009638,2025-06-25,458283.0
PO-2025-009639,2025-05-27,2025-05-29,SUP-EV-001,CATL,DIRECT_MATERIAL,STM,PO-NUM-00009639,JPY,191631.0,2029.090909090909,19161.0,4401,208623.0,received,田中一郎,現金,PAY-00009639,2025-06-26,208623.0
PO-2025-009640,2025-05-22,2025-05-27,SUP-SUSP-002,KYB,MRO,SZK,PO-NUM-00009640,JPY,109200.0,1797.272727272727,10920.0,2103,119994.0,received,小林誠,銀行振込,PAY-00009640,2025-06-21,119994.0
PO-2025-009641,2025-05-26,2025-05-29,SUP-EXHA-002,日本発条,MRO,HTB,PO-NUM-00009641,JPY,147510.0,2383.6363636363635,14751.0,2379,162504.0,received,佐藤花子,現金,PAY-00009641,2025-06-25,162504.0
PO-2025-009642,2025-05-21,2025-05-23,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,SZK,PO-NUM-00009642,JPY,153180.0,1407.2727272727273,15318.0,1440,168606.0,received,田中一郎,銀行振込,PAY-00009642,2025-06-20,168606.0
PO-2025-009643,2025-05-28,2025-06-02,SUP-AUTO-001,デンソー,MRO,SZK,PO-NUM-00009643,JPY,143598.0,1589.9999999999998,14358.0,765,158940.0,received,鈴木次郎,現金,PAY-00009643,2025-06-27,158940.0
PO-2025-009644,2025-05-27,2025-05-29,SUP-EXHA-003,日本特殊陶業,MRO,HTB,PO-NUM-00009644,JPY,942915.0,3163.6363636363635,94290.0,9768,1030917.0,received,田中一郎,手形,PAY-00009644,2025-06-26,1030917.0
PO-2025-009645,2025-05-27,2025-05-27,SUP-AUTO-001,デンソー,DIRECT_MATERIAL,HTB,PO-NUM-00009645,JPY,273012.0,1647.2727272727273,27300.0,5856,296268.0,received,山田太郎,現金,PAY-00009645,2025-06-26,296268.0
PO-2025-009646,2025-05-27,2025-05-27,SUP-EXHA-001,フタバ産業,DIRECT_MATERIAL,HMM,PO-NUM-00009646,JPY,297993.0,2438.181818181818,29799.0,1140,329334.0,received,高橋美咲,現金,PAY-00009646,2025-06-26,329334.0
PO-2025-009647,2025-05-25,2025-05-25,SUP-ELEC-001,パナソニックオートモーティブシステムズ,DIRECT_MATERIAL,SZK,PO-NUM-00009647,JPY,190230.0,2806.363636363636,19023.0,6267,206073.0,received,山田太郎,現金,PAY-00009647,2025-06-24,206073.0
PO-2025-009648,2025-05-27,2025-06-01,SUP-AUTO-001,デンソー,MRO,STM,PO-NUM-00009648,JPY,241089.0,4022.727272727273,24108.0,7359,262263.0,received,山田太郎,銀行振込,PAY-00009648,2025-06-26,262263.0
PO-2025-009649,2025-05-21,2025-05-25,SUP-SUSP-002,KYB,MRO,KMM,PO-NUM-00009649,JPY,135600.0,2986.363636363636,13560.0,1041,151404.0,received,小林誠,手形,PAY-00009649,2025-06-20,151404.0
PO-2025-009650,2025-05-30,2025-06-02,SUP-SUSP-001,ヨロズ,MRO,SZK,PO-NUM-00009650,JPY,289986.0,2740.9090909090905,28998.0,1635,320364.0,received,田中一郎,bank_transfer,PAY-00009650,2025-06-29,320364.0
PO-2025-009651,2025-05-21,2025-05-22,SUP-EV-002,LGエナジーソリューション,MRO,STM,PO-NUM-00009651,JPY,217734.0,4033.636363636364,21771.0,6039,237903.0,received,山本進,現金,PAY-00009651,2025-06-20,237903.0
PO-2025-009652,2025-05-20,2025-05-23,SUP-EXHA-001,フタバ産業,DIRECT_MATERIAL,STM,PO-NUM-00009652,JPY,166950.0,3248.181818181818,16695.0,1731,185487.0,received,鈴木次郎,銀行振込,PAY-00009652,2025-06-19,185487.0
