purchase_order_id,order_date,expected_delivery_date,supplier_id,supplier_name,account_group,location_id,purchase_order_number,currency,order_subtotal_ex_tax,shipping_fee_ex_tax,tax_amount,discount_amount_incl_tax,order_total_incl_tax,order_status,approver,payment_method,payment_confirmation_id,payment_date,payment_amount
PO-2022-000658,2022-09-04,2022-09-11,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000659,JPY,70204,800,7020,0,78024,received,山田太郎,bank_transfer,PAY-00000659,2022-10-09,78024
PO-2022-000659,2022-09-04,2022-09-11,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000660,JPY,53032,0,5303,0,58335,received,鈴木次郎,bank_transfer,PAY-00000660,2022-10-10,58335
PO-2022-000660,2022-09-04,2022-09-11,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000661,JPY,34068,300,3406,0,37774,received,佐藤花子,bank_transfer,PAY-00000661,2022-10-10,37774
PO-2022-000661,2022-09-04,2022-09-11,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000662,JPY,12300,800,1230,0,14330,received,鈴木次郎,bank_transfer,PAY-00000662,2022-10-09,14330
PO-2022-000662,2022-09-04,2022-09-11,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000663,JPY,9820,500,982,0,11302,received,鈴木次郎,bank_transfer,PAY-00000663,2022-10-13,11302
PO-2022-000663,2022-09-04,2022-09-11,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000664,JPY,39780,300,3978,0,44058,received,山田太郎,bank_transfer,PAY-00000664,2022-10-12,44058
PO-2022-000664,2022-09-04,2022-09-11,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000665,JPY,2568225,0,256822,0,2825047,received,田中一郎,bank_transfer,PAY-00000665,2022-10-11,2825047
PO-2022-000665,2022-09-04,2022-09-11,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000666,JPY,554860,800,55486,0,611146,received,鈴木次郎,bank_transfer,PAY-00000666,2022-10-09,611146
PO-2022-000666,2022-09-04,2022-09-11,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000667,JPY,334970,800,33497,0,369267,received,鈴木次郎,bank_transfer,PAY-00000667,2022-10-10,369267
PO-2022-000667,2022-09-04,2022-09-11,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000668,JPY,145950,500,14595,0,161045,received,田中一郎,bank_transfer,PAY-00000668,2022-10-13,161045
PO-2022-000668,2022-09-04,2022-09-11,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000669,JPY,109120,300,10912,0,120332,received,佐藤花子,bank_transfer,PAY-00000669,2022-10-11,120332
PO-2022-000669,2022-09-04,2022-09-11,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000670,JPY,63700,500,6370,0,70570,received,佐藤花子,bank_transfer,PAY-00000670,2022-10-09,70570
PO-2022-000670,2022-09-04,2022-09-11,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000671,JPY,70090,500,7009,0,77599,received,田中一郎,bank_transfer,PAY-00000671,2022-10-10,77599
PO-2022-000671,2022-09-08,2022-09-15,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000672,JPY,1702,800,170,0,2672,received,鈴木次郎,bank_transfer,PAY-00000672,2022-10-17,2672
PO-2022-000672,2022-09-08,2022-09-15,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000673,JPY,1120,300,112,0,1532,received,山田太郎,bank_transfer,PAY-00000673,2022-10-16,1532
PO-2022-000673,2022-09-08,2022-09-15,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000674,JPY,6360,300,636,0,7296,received,田中一郎,bank_transfer,PAY-00000674,2022-10-16,7296
PO-2022-000674,2022-09-08,2022-09-15,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000675,JPY,478896,0,47889,0,526785,received,佐藤花子,bank_transfer,PAY-00000675,2022-10-13,526785
PO-2022-000675,2022-09-08,2022-09-15,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000676,JPY,127451,300,12745,0,140496,received,山田太郎,bank_transfer,PAY-00000676,2022-10-16,140496
PO-2022-000676,2022-09-08,2022-09-15,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000677,JPY,54631,800,5463,0,60894,received,鈴木次郎,bank_transfer,PAY-00000677,2022-10-14,60894
PO-2022-000677,2022-09-08,2022-09-15,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000678,JPY,17377,800,1737,0,19914,received,鈴木次郎,bank_transfer,PAY-00000678,2022-10-14,19914
PO-2022-000678,2022-09-08,2022-09-15,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000679,JPY,15503,500,1550,0,17553,received,田中一郎,bank_transfer,PAY-00000679,2022-10-17,17553
PO-2022-000679,2022-09-08,2022-09-15,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000680,JPY,12474,800,1247,0,14521,received,山田太郎,bank_transfer,PAY-00000680,2022-10-13,14521
PO-2022-000680,2022-09-08,2022-09-15,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000681,JPY,22320,800,2232,0,25352,received,山田太郎,bank_transfer,PAY-00000681,2022-10-14,25352
PO-2022-000681,2022-09-15,2022-09-22,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000682,JPY,66990,500,6699,0,74189,received,山田太郎,bank_transfer,PAY-00000682,2022-10-22,74189
PO-2022-000682,2022-09-15,2022-09-22,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000683,JPY,151830,0,15183,0,167013,received,山田太郎,bank_transfer,PAY-00000683,2022-10-21,167013
PO-2022-000683,2022-09-15,2022-09-22,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000684,JPY,202692,800,20269,0,223761,received,鈴木次郎,bank_transfer,PAY-00000684,2022-10-24,223761
PO-2022-000684,2022-09-15,2022-09-22,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000685,JPY,1279173,800,127917,0,1407890,received,山田太郎,bank_transfer,PAY-00000685,2022-10-23,1407890
PO-2022-000685,2022-09-15,2022-09-22,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000686,JPY,75474,800,7547,0,83821,received,佐藤花子,bank_transfer,PAY-00000686,2022-10-22,83821
PO-2022-000686,2022-09-15,2022-09-22,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000687,JPY,1259055,500,125905,0,1385460,received,山田太郎,bank_transfer,PAY-00000687,2022-10-23,1385460
PO-2022-000687,2022-09-15,2022-09-22,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000688,JPY,211470,0,21147,0,232617,received,鈴木次郎,bank_transfer,PAY-00000688,2022-10-24,232617
PO-2022-000688,2022-09-15,2022-09-22,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000689,JPY,332346,0,33234,0,365580,received,佐藤花子,bank_transfer,PAY-00000689,2022-10-22,365580
PO-2022-000689,2022-09-18,2022-09-25,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000690,JPY,24896,800,2489,0,28185,received,鈴木次郎,bank_transfer,PAY-00000690,2022-10-25,28185
PO-2022-000690,2022-09-18,2022-09-25,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000691,JPY,12288,800,1228,0,14316,received,田中一郎,bank_transfer,PAY-00000691,2022-10-26,14316
PO-2022-000691,2022-09-18,2022-09-25,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000692,JPY,38720,300,3872,0,42892,received,佐藤花子,bank_transfer,PAY-00000692,2022-10-24,42892
PO-2022-000692,2022-09-18,2022-09-25,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000693,JPY,4519680,300,451968,0,4971948,received,山田太郎,bank_transfer,PAY-00000693,2022-10-24,4971948
PO-2022-000693,2022-09-18,2022-09-25,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000694,JPY,1295144,0,129514,0,1424658,received,佐藤花子,bank_transfer,PAY-00000694,2022-10-23,1424658
PO-2022-000694,2022-09-18,2022-09-25,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000695,JPY,471000,500,47100,0,518600,received,佐藤花子,bank_transfer,PAY-00000695,2022-10-23,518600
PO-2022-000695,2022-09-18,2022-09-25,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000696,JPY,80136,500,8013,0,88649,received,佐藤花子,bank_transfer,PAY-00000696,2022-10-27,88649
PO-2022-000696,2022-09-18,2022-09-25,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000697,JPY,241320,800,24132,0,266252,received,山田太郎,bank_transfer,PAY-00000697,2022-10-26,266252
PO-2022-000697,2022-09-18,2022-09-25,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000698,JPY,164656,0,16465,0,181121,received,田中一郎,bank_transfer,PAY-00000698,2022-10-26,181121
PO-2022-000698,2022-09-18,2022-09-25,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000699,JPY,98960,500,9896,0,109356,received,佐藤花子,bank_transfer,PAY-00000699,2022-10-27,109356
PO-2022-000699,2022-09-26,2022-10-03,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000700,JPY,29490,0,2949,0,32439,received,佐藤花子,bank_transfer,PAY-00000700,2022-11-03,32439
PO-2022-000700,2022-09-26,2022-10-03,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000701,JPY,9865,500,986,0,11351,received,鈴木次郎,bank_transfer,PAY-00000701,2022-10-31,11351
PO-2022-000701,2022-09-26,2022-10-03,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000702,JPY,32200,500,3220,0,35920,received,山田太郎,bank_transfer,PAY-00000702,2022-11-04,35920
PO-2022-000702,2022-09-26,2022-10-03,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000703,JPY,2462235,500,246223,0,2708958,received,田中一郎,bank_transfer,PAY-00000703,2022-11-04,2708958
PO-2022-000703,2022-09-26,2022-10-03,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000704,JPY,726485,300,72648,0,799433,received,鈴木次郎,bank_transfer,PAY-00000704,2022-10-31,799433
PO-2022-000704,2022-09-26,2022-10-03,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000705,JPY,181245,800,18124,0,200169,received,田中一郎,bank_transfer,PAY-00000705,2022-10-31,200169
PO-2022-000705,2022-09-26,2022-10-03,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000706,JPY,105320,300,10532,0,116152,received,佐藤花子,bank_transfer,PAY-00000706,2022-11-04,116152
PO-2022-000706,2022-09-26,2022-10-03,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000707,JPY,166465,800,16646,0,183911,received,山田太郎,bank_transfer,PAY-00000707,2022-11-04,183911
PO-2022-000707,2022-09-26,2022-10-03,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000708,JPY,132490,800,13249,0,146539,received,鈴木次郎,bank_transfer,PAY-00000708,2022-11-03,146539
PO-2022-000708,2022-09-26,2022-10-03,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000709,JPY,89630,500,8963,0,99093,received,佐藤花子,bank_transfer,PAY-00000709,2022-11-03,99093
PO-2022-000709,2022-10-01,2022-10-08,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00000710,JPY,26235,0,2623,0,28858,received,佐藤花子,bank_transfer,PAY-00000710,2022-11-07,28858
PO-2022-000710,2022-10-01,2022-10-08,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00000711,JPY,42700,800,4270,0,47770,received,山田太郎,bank_transfer,PAY-00000711,2022-11-07,47770
PO-2022-000711,2022-10-01,2022-10-08,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00000712,JPY,45110,0,4511,0,49621,received,山田太郎,bank_transfer,PAY-00000712,2022-11-05,49621
PO-2022-000712,2022-10-01,2022-10-08,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00000713,JPY,164795,0,16479,0,181274,received,佐藤花子,bank_transfer,PAY-00000713,2022-11-09,181274
PO-2022-000713,2022-10-01,2022-10-08,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00000714,JPY,32560,800,3256,0,36616,received,田中一郎,bank_transfer,PAY-00000714,2022-11-09,36616
PO-2022-000714,2022-10-01,2022-10-08,SUP-003,デンソー株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00000715,JPY,271995,500,27199,0,299694,received,鈴木次郎,bank_transfer,PAY-00000715,2022-11-05,299694
PO-2022-000715,2022-10-01,2022-10-08,SUP-004,アイシン株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00000716,JPY,59490,500,5949,0,65939,received,佐藤花子,bank_transfer,PAY-00000716,2022-11-05,65939
PO-2022-000716,2022-10-01,2022-10-08,SUP-003,デンソー株式会社,DIRECT_MATERIAL,SZK,PO-NUM-00000717,JPY,115200,800,11520,0,127520,received,佐藤花子,bank_transfer,PAY-00000717,2022-11-05,127520
PO-2022-000717,2022-10-02,2022-10-09,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000718,JPY,2736,800,273,0,3809,received,田中一郎,bank_transfer,PAY-00000718,2022-11-10,3809
PO-2022-000718,2022-10-02,2022-10-09,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000719,JPY,1106,300,110,0,1516,received,田中一郎,bank_transfer,PAY-00000719,2022-11-06,1516
PO-2022-000719,2022-10-02,2022-10-09,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000720,JPY,14580,800,1458,0,16838,received,山田太郎,bank_transfer,PAY-00000720,2022-11-08,16838
PO-2022-000720,2022-10-02,2022-10-09,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000721,JPY,1323738,300,132373,0,1456411,received,佐藤花子,bank_transfer,PAY-00000721,2022-11-07,1456411
PO-2022-000721,2022-10-02,2022-10-09,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000722,JPY,292412,300,29241,0,321953,received,鈴木次郎,bank_transfer,PAY-00000722,2022-11-09,321953
PO-2022-000722,2022-10-02,2022-10-09,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000723,JPY,159360,800,15936,0,176096,received,山田太郎,bank_transfer,PAY-00000723,2022-11-06,176096
PO-2022-000723,2022-10-02,2022-10-09,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000724,JPY,20280,500,2028,0,22808,received,山田太郎,bank_transfer,PAY-00000724,2022-11-07,22808
PO-2022-000724,2022-10-02,2022-10-09,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000725,JPY,48250,800,4825,0,53875,received,山田太郎,bank_transfer,PAY-00000725,2022-11-10,53875
PO-2022-000725,2022-10-02,2022-10-09,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000726,JPY,29348,300,2934,0,32582,received,佐藤花子,bank_transfer,PAY-00000726,2022-11-08,32582
PO-2022-000726,2022-10-02,2022-10-09,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000727,JPY,58268,500,5826,0,64594,received,鈴木次郎,bank_transfer,PAY-00000727,2022-11-07,64594
PO-2022-000727,2022-10-07,2022-10-14,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000728,JPY,29240,0,2924,0,32164,received,田中一郎,bank_transfer,PAY-00000728,2022-11-14,32164
PO-2022-000728,2022-10-07,2022-10-14,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000729,JPY,57250,800,5725,0,63775,received,田中一郎,bank_transfer,PAY-00000729,2022-11-14,63775
PO-2022-000729,2022-10-07,2022-10-14,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000730,JPY,94780,800,9478,0,105058,received,鈴木次郎,bank_transfer,PAY-00000730,2022-11-13,105058
PO-2022-000730,2022-10-07,2022-10-14,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000731,JPY,737110,0,73711,0,810821,received,山田太郎,bank_transfer,PAY-00000731,2022-11-14,810821
PO-2022-000731,2022-10-07,2022-10-14,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000732,JPY,83870,500,8387,0,92757,received,田中一郎,bank_transfer,PAY-00000732,2022-11-11,92757
PO-2022-000732,2022-10-07,2022-10-14,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000733,JPY,327730,0,32773,0,360503,received,田中一郎,bank_transfer,PAY-00000733,2022-11-13,360503
PO-2022-000733,2022-10-07,2022-10-14,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000734,JPY,292560,0,29256,0,321816,received,田中一郎,bank_transfer,PAY-00000734,2022-11-11,321816
PO-2022-000734,2022-10-07,2022-10-14,SUP-003,デンソー株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000735,JPY,195980,300,19598,0,215878,received,田中一郎,bank_transfer,PAY-00000735,2022-11-11,215878
PO-2022-000735,2022-10-09,2022-10-16,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000736,JPY,14112,300,1411,0,15823,received,鈴木次郎,bank_transfer,PAY-00000736,2022-11-13,15823
PO-2022-000736,2022-10-09,2022-10-16,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000737,JPY,4312,800,431,0,5543,received,鈴木次郎,bank_transfer,PAY-00000737,2022-11-15,5543
PO-2022-000737,2022-10-09,2022-10-16,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000738,JPY,54684,800,5468,0,60952,received,佐藤花子,bank_transfer,PAY-00000738,2022-11-14,60952
PO-2022-000738,2022-10-09,2022-10-16,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000739,JPY,4546976,800,454697,0,5002473,received,鈴木次郎,bank_transfer,PAY-00000739,2022-11-16,5002473
PO-2022-000739,2022-10-09,2022-10-16,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000740,JPY,594888,0,59488,0,654376,received,鈴木次郎,bank_transfer,PAY-00000740,2022-11-14,654376
PO-2022-000740,2022-10-09,2022-10-16,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000741,JPY,530439,0,53043,0,583482,received,田中一郎,bank_transfer,PAY-00000741,2022-11-15,583482
PO-2022-000741,2022-10-09,2022-10-16,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000742,JPY,88277,300,8827,0,97404,received,佐藤花子,bank_transfer,PAY-00000742,2022-11-13,97404
PO-2022-000742,2022-10-09,2022-10-16,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000743,JPY,203343,800,20334,0,224477,received,田中一郎,bank_transfer,PAY-00000743,2022-11-17,224477
PO-2022-000743,2022-10-09,2022-10-16,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000744,JPY,146062,300,14606,0,160968,received,山田太郎,bank_transfer,PAY-00000744,2022-11-14,160968
PO-2022-000744,2022-10-09,2022-10-16,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000745,JPY,188804,500,18880,0,208184,received,佐藤花子,bank_transfer,PAY-00000745,2022-11-13,208184
PO-2022-000745,2022-10-09,2022-10-16,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000746,JPY,3680,0,368,0,4048,received,山田太郎,bank_transfer,PAY-00000746,2022-11-14,4048
PO-2022-000746,2022-10-09,2022-10-16,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000747,JPY,1464,800,146,0,2410,received,田中一郎,bank_transfer,PAY-00000747,2022-11-13,2410
PO-2022-000747,2022-10-09,2022-10-16,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000748,JPY,8118,0,811,0,8929,received,佐藤花子,bank_transfer,PAY-00000748,2022-11-17,8929
PO-2022-000748,2022-10-09,2022-10-16,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000749,JPY,633264,300,63326,0,696890,received,田中一郎,bank_transfer,PAY-00000749,2022-11-17,696890
PO-2022-000749,2022-10-09,2022-10-16,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000750,JPY,183012,300,18301,0,201613,received,鈴木次郎,bank_transfer,PAY-00000750,2022-11-13,201613
PO-2022-000750,2022-10-09,2022-10-16,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000751,JPY,75575,0,7557,0,83132,received,佐藤花子,bank_transfer,PAY-00000751,2022-11-14,83132
PO-2022-000751,2022-10-09,2022-10-16,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000752,JPY,11867,500,1186,0,13553,received,田中一郎,bank_transfer,PAY-00000752,2022-11-14,13553
PO-2022-000752,2022-10-09,2022-10-16,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000753,JPY,34073,300,3407,0,37780,received,佐藤花子,bank_transfer,PAY-00000753,2022-11-15,37780
PO-2022-000753,2022-10-09,2022-10-16,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000754,JPY,14790,800,1479,0,17069,received,山田太郎,bank_transfer,PAY-00000754,2022-11-17,17069
PO-2022-000754,2022-10-09,2022-10-16,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000755,JPY,11824,300,1182,0,13306,received,佐藤花子,bank_transfer,PAY-00000755,2022-11-17,13306
PO-2022-000755,2022-10-13,2022-10-20,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000756,JPY,1990,0,199,0,2189,received,田中一郎,bank_transfer,PAY-00000756,2022-11-18,2189
PO-2022-000756,2022-10-13,2022-10-20,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000757,JPY,6600,0,660,0,7260,received,佐藤花子,bank_transfer,PAY-00000757,2022-11-18,7260
PO-2022-000757,2022-10-13,2022-10-20,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000758,JPY,1759,500,175,0,2434,received,佐藤花子,bank_transfer,PAY-00000758,2022-11-17,2434
PO-2022-000758,2022-10-13,2022-10-20,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000759,JPY,72048,300,7204,0,79552,received,鈴木次郎,bank_transfer,PAY-00000759,2022-11-19,79552
PO-2022-000759,2022-10-13,2022-10-20,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000760,JPY,8875,300,887,0,10062,received,鈴木次郎,bank_transfer,PAY-00000760,2022-11-18,10062
PO-2022-000760,2022-10-13,2022-10-20,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000761,JPY,63111,800,6311,0,70222,received,田中一郎,bank_transfer,PAY-00000761,2022-11-18,70222
PO-2022-000761,2022-10-13,2022-10-20,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000762,JPY,22154,800,2215,0,25169,received,山田太郎,bank_transfer,PAY-00000762,2022-11-17,25169
PO-2022-000762,2022-10-13,2022-10-20,SUP-004,アイシン株式会社,DIRECT_MATERIAL,HTB,PO-NUM-00000763,JPY,29176,0,2917,0,32093,received,山田太郎,bank_transfer,PAY-00000763,2022-11-18,32093
PO-2022-000763,2022-10-17,2022-10-24,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000764,JPY,4236,300,423,0,4959,received,山田太郎,bank_transfer,PAY-00000764,2022-11-24,4959
PO-2022-000764,2022-10-17,2022-10-24,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000765,JPY,1622,300,162,0,2084,received,山田太郎,bank_transfer,PAY-00000765,2022-11-21,2084
PO-2022-000765,2022-10-17,2022-10-24,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000766,JPY,4032,0,403,0,4435,received,山田太郎,bank_transfer,PAY-00000766,2022-11-24,4435
PO-2022-000766,2022-10-17,2022-10-24,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000767,JPY,345494,800,34549,0,380843,received,山田太郎,bank_transfer,PAY-00000767,2022-11-23,380843
PO-2022-000767,2022-10-17,2022-10-24,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000768,JPY,197701,0,19770,0,217471,received,鈴木次郎,bank_transfer,PAY-00000768,2022-11-23,217471
PO-2022-000768,2022-10-17,2022-10-24,SUP-001,日本製鉄株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000769,JPY,59418,800,5941,0,66159,received,山田太郎,bank_transfer,PAY-00000769,2022-11-23,66159
PO-2022-000769,2022-10-17,2022-10-24,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000770,JPY,22675,500,2267,0,25442,received,佐藤花子,bank_transfer,PAY-00000770,2022-11-23,25442
PO-2022-000770,2022-10-17,2022-10-24,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000771,JPY,35157,500,3515,0,39172,received,佐藤花子,bank_transfer,PAY-00000771,2022-11-23,39172
PO-2022-000771,2022-10-17,2022-10-24,SUP-004,アイシン株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000772,JPY,26860,800,2686,0,30346,received,鈴木次郎,bank_transfer,PAY-00000772,2022-11-21,30346
PO-2022-000772,2022-10-17,2022-10-24,SUP-002,住友電気工業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000773,JPY,14402,500,1440,0,16342,received,田中一郎,bank_transfer,PAY-00000773,2022-11-22,16342
PO-2022-000773,2022-10-26,2022-11-02,SUP-003,デンソー株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000774,JPY,20142,0,2014,0,22156,received,山田太郎,bank_transfer,PAY-00000774,2022-12-04,22156
PO-2022-000774,2022-10-26,2022-11-02,SUP-005,矢崎総業株式会社,DIRECT_MATERIAL,STM,PO-NUM-00000775,JPY,8883,300,888,0,10071,received,佐藤花子,bank_transfer,PAY-00000775,2022-12-04,10071
